"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage","life.stage.1"
"3881",1985,"Striped Bass",4.04471045756339e-05,3.18929524680498e-11,1889,2.93782308207635e-05,5.15159783305044e-05,"2.YEARLING","2.YEARLING"
"3891",1986,"Striped Bass",2.05234332290744e-05,4.91273803582012e-12,2222,1.61791525707368e-05,2.48677138874121e-05,"2.YEARLING","2.YEARLING"
"3901",1987,"Striped Bass",2.78210570955019e-05,9.96901804748204e-12,2065,2.16326017364315e-05,3.40095124545723e-05,"2.YEARLING","2.YEARLING"
"3911",1988,"Striped Bass",0.000136263501688368,2.34862007216328e-10,1733,0.000106226093562462,0.000166300909814274,"2.YEARLING","2.YEARLING"
"3921",1989,"Striped Bass",9.40946015702393e-05,3.44396366441808e-10,1725,5.77210798638819e-05,0.000130468123276597,"2.YEARLING","2.YEARLING"
"3931",1990,"Striped Bass",3.8544085645814e-05,1.56325934781437e-10,1725,1.40381330820722e-05,6.30500382095559e-05,"2.YEARLING","2.YEARLING"
"3941",1991,"Striped Bass",3.94533693603529e-05,7.99005215494117e-11,1716,2.19334993955324e-05,5.69732393251734e-05,"2.YEARLING","2.YEARLING"
"3951",1992,"Striped Bass",4.84986499997811e-05,1.29837358521654e-10,1722,2.61651953521726e-05,7.08321046473896e-05,"2.YEARLING","2.YEARLING"
"3961",1993,"Striped Bass",5.59807605739332e-06,5.14355574620106e-12,1707,1.15291197103992e-06,1.00432401437467e-05,"2.YEARLING","2.YEARLING"
"3971",1994,"Striped Bass",9.52256365641917e-06,9.02708428490985e-12,1706,3.63372276971577e-06,1.54114045431226e-05,"2.YEARLING","2.YEARLING"
"3981",1995,"Striped Bass",3.32207629853459e-05,2.01078656965382e-11,1720,2.44317711853826e-05,4.20097547853091e-05,"2.YEARLING","2.YEARLING"
"3991",1996,"Striped Bass",2.55431875699835e-05,4.37384527549443e-11,1720,1.25807171224417e-05,3.85056580175253e-05,"2.YEARLING","2.YEARLING"
"4001",1997,"Striped Bass",4.54002876213024e-06,5.23982686264548e-12,2040,5.3457813673186e-08,9.0265997105873e-06,"2.YEARLING","2.YEARLING"
"4011",1998,"Striped Bass",1.436939435446e-05,4.49929910095611e-11,2151,1.22233862846833e-06,2.75164500804516e-05,"2.YEARLING","2.YEARLING"
"4021",1999,"Striped Bass",8.12299330302394e-06,3.59485030213614e-12,2099,4.40681557305915e-06,1.18391710329887e-05,"2.YEARLING","2.YEARLING"
"4031",2000,"Striped Bass",1.44485699835205e-05,1.73860976646503e-11,2143,6.27602859246466e-06,2.26211113745763e-05,"2.YEARLING","2.YEARLING"
"4041",2001,"Striped Bass",6.75759982716455e-06,1.21850574294774e-11,2098,-8.41920887797261e-08,1.35993917431088e-05,"2.YEARLING","2.YEARLING"
"4051",2002,"Striped Bass",6.12057814880465e-06,5.42092384004806e-12,2142,1.55713416164664e-06,1.06840221359627e-05,"2.YEARLING","2.YEARLING"
"4061",2003,"Striped Bass",1.55512929898711e-05,2.25192794167678e-11,2144,6.25021435309703e-06,2.48523716266452e-05,"2.YEARLING","2.YEARLING"
"4071",2004,"Striped Bass",1.82959236100083e-05,3.0327084089876e-11,2139,7.50219736557967e-06,2.90896498544369e-05,"2.YEARLING","2.YEARLING"
"4081",2005,"Striped Bass",2.29956886790522e-05,7.20260762351284e-11,2142,6.36152580667207e-06,3.96298515514323e-05,"2.YEARLING","2.YEARLING"
"4091",2006,"Striped Bass",1.92706843414269e-05,4.50349957914629e-11,2143,6.11749310004047e-06,3.24238755828133e-05,"2.YEARLING","2.YEARLING"
"4101",2007,"Striped Bass",2.58826994353242e-06,1.17526905563949e-12,2140,4.63437337385612e-07,4.71310254967924e-06,"2.YEARLING","2.YEARLING"
"4111",2008,"Striped Bass",2.49053698296043e-05,9.85575106079613e-11,2142,5.44724729037805e-06,4.43634923688305e-05,"2.YEARLING","2.YEARLING"
"4121",2009,"Striped Bass",1.87085197815668e-05,1.78841397608616e-11,2140,1.04197495889914e-05,2.69972899741422e-05,"2.YEARLING","2.YEARLING"
"4131",2010,"Striped Bass",3.64396249587415e-05,9.41869026287604e-11,2135,1.74178373156559e-05,5.54614126018272e-05,"2.YEARLING","2.YEARLING"
"4141",2011,"Striped Bass",2.86494822400566e-05,1.50362064697263e-10,2094,4.61552901257015e-06,5.2683435467543e-05,"2.YEARLING","2.YEARLING"
"4151",2012,"Striped Bass",7.29293292625479e-06,5.71239404509667e-12,2143,2.60841235701365e-06,1.19774534954959e-05,"2.YEARLING","2.YEARLING"
"4161",2013,"Striped Bass",8.70332073794651e-06,4.1961928816953e-12,2136,4.68833698028066e-06,1.27183044956124e-05,"2.YEARLING","2.YEARLING"
"4171",2014,"Striped Bass",2.35255308720893e-05,3.39160627113956e-11,2132,1.21109810994483e-05,3.49400806447302e-05,"2.YEARLING","2.YEARLING"
"4181",2015,"Striped Bass",4.67134814484013e-05,1.52432842320012e-10,2134,2.25145970307972e-05,7.09123658660053e-05,"2.YEARLING","2.YEARLING"
"4191",2016,"Striped Bass",8.48292940132563e-06,2.17055620243303e-11,2132,-6.48559364076598e-07,1.76144181667279e-05,"2.YEARLING","2.YEARLING"
"4201",2017,"Striped Bass",1.05647357317011e-05,2.08728980069605e-11,2135,1.61010983311997e-06,1.95193616302822e-05,"2.YEARLING","2.YEARLING"
"4211",2018,"Striped Bass",1.69097698732747e-05,2.0637088472249e-11,2137,8.00586965623547e-06,2.5813670090314e-05,"2.YEARLING","2.YEARLING"
"4221",2023,"Striped Bass",3.57717015189605e-05,1.03708636243912e-10,1793,1.58115638191697e-05,5.57318392187514e-05,"2.YEARLING","2.YEARLING"
"4231",2024,"Striped Bass",3.04689279338477e-05,3.23508098718137e-10,2025,-4.78428060148418e-06,6.57221364691795e-05,"2.YEARLING","2.YEARLING"
"3772",1974,"Striped Bass",0,0,1675,0,0,"3.OLDER","3.OLDER"
"3782",1975,"Striped Bass",0,0,880,0,0,"3.OLDER","3.OLDER"
"3792",1976,"Striped Bass",0,0,866,0,0,"3.OLDER","3.OLDER"
"3802",1977,"Striped Bass",0,0,818,0,0,"3.OLDER","3.OLDER"
"3812",1978,"Striped Bass",0,0,872,0,0,"3.OLDER","3.OLDER"
"3822",1979,"Striped Bass",0,0,2136,0,0,"3.OLDER","3.OLDER"
"3832",1980,"Striped Bass",1.98580286415366e-05,8.45817780236243e-11,2023,1.83223161462109e-06,3.78838256684521e-05,"3.OLDER","3.OLDER"
"3842",1981,"Striped Bass",5.86568866767706e-06,8.16291985387004e-12,1154,2.6580715905323e-07,1.14655701763009e-05,"3.OLDER","3.OLDER"
"3852",1982,"Striped Bass",1.31069823570784e-05,1.52327615426326e-11,1000,5.4572649281679e-06,2.07566997859889e-05,"3.OLDER","3.OLDER"
"3862",1983,"Striped Bass",1.31169043567273e-06,8.92180512603172e-13,1199,-5.39633592480185e-07,3.16301446382565e-06,"3.OLDER","3.OLDER"
"3872",1984,"Striped Bass",1.23371916874377e-05,3.41696353905573e-11,1641,8.80051061768248e-07,2.37943323131071e-05,"3.OLDER","3.OLDER"
"3882",1985,"Striped Bass",1.62896170638947e-05,6.58302215771405e-12,1889,1.12607665072491e-05,2.13184676205402e-05,"3.OLDER","3.OLDER"
"3892",1986,"Striped Bass",1.39077311135784e-05,6.42280802642535e-12,2222,8.94045224941992e-06,1.88750099777369e-05,"3.OLDER","3.OLDER"
"3902",1987,"Striped Bass",7.82629407908377e-06,5.19742159964489e-12,2065,3.35791463937682e-06,1.22946735187907e-05,"3.OLDER","3.OLDER"
"3912",1988,"Striped Bass",6.18289979982515e-06,5.25512848904717e-12,1733,1.6897826631901e-06,1.06760169364602e-05,"3.OLDER","3.OLDER"
"3922",1989,"Striped Bass",1.66573071670901e-05,1.90471422089897e-11,1725,8.10327294281583e-06,2.52113413913643e-05,"3.OLDER","3.OLDER"
"3932",1990,"Striped Bass",1.62763450815756e-05,5.5972424018304e-11,1725,1.61265986575363e-06,3.09400302973976e-05,"3.OLDER","3.OLDER"
"3942",1991,"Striped Bass",7.61570684443929e-06,6.05825683230061e-12,1716,2.79145566451862e-06,1.243995802436e-05,"3.OLDER","3.OLDER"
"3952",1992,"Striped Bass",9.92686256305746e-06,6.55606140333967e-12,1722,4.90832039554809e-06,1.49454047305668e-05,"3.OLDER","3.OLDER"
"3962",1993,"Striped Bass",7.64565735790358e-06,8.78762191963071e-12,1707,1.83544838003942e-06,1.34558663357677e-05,"3.OLDER","3.OLDER"
"3972",1994,"Striped Bass",3.86995607873336e-06,2.64058396720707e-12,1706,6.84980824760003e-07,7.05493133270673e-06,"3.OLDER","3.OLDER"
"3982",1995,"Striped Bass",9.67309246649017e-06,2.28636016014765e-12,1720,6.7094323660024e-06,1.26367525669779e-05,"3.OLDER","3.OLDER"
"3992",1996,"Striped Bass",5.73091646573139e-06,6.14747553452159e-12,1720,8.7127223868985e-07,1.05905606927729e-05,"3.OLDER","3.OLDER"
"4002",1997,"Striped Bass",3.62889534578481e-06,5.11237590838655e-12,2040,-8.02775139445089e-07,8.0605658310147e-06,"3.OLDER","3.OLDER"
"4012",1998,"Striped Bass",1.90089945065167e-06,5.2351395384498e-13,2151,4.82755873614823e-07,3.31904302768853e-06,"3.OLDER","3.OLDER"
"4022",1999,"Striped Bass",1.09933349474672e-05,2.05885601231599e-11,2099,2.09990970355074e-06,1.98867601913837e-05,"3.OLDER","3.OLDER"
"4032",2000,"Striped Bass",9.64721779272757e-06,1.00929123261307e-11,2143,3.42042632423727e-06,1.58740092612179e-05,"3.OLDER","3.OLDER"
"4042",2001,"Striped Bass",2.4649119717914e-06,8.48892467841089e-13,2098,6.59058903444386e-07,4.27076504013841e-06,"3.OLDER","3.OLDER"
"4052",2002,"Striped Bass",2.09387587825414e-06,5.90080830011536e-13,2142,5.88268188126225e-07,3.59948356838205e-06,"3.OLDER","3.OLDER"
"4062",2003,"Striped Bass",1.14698047626167e-05,1.95260421100048e-11,2144,2.80890161284106e-06,2.01307079123924e-05,"3.OLDER","3.OLDER"
"4072",2004,"Striped Bass",7.95298846888771e-06,1.36991763138432e-11,2139,6.98558392909306e-07,1.52074185448661e-05,"3.OLDER","3.OLDER"
"4082",2005,"Striped Bass",1.90786171933365e-05,8.53846720252733e-11,2142,9.67467145581626e-07,3.71897672410913e-05,"3.OLDER","3.OLDER"
"4092",2006,"Striped Bass",1.14211523147935e-06,4.36357385675342e-13,2143,-1.52608883075713e-07,2.43683934603441e-06,"3.OLDER","3.OLDER"
"4102",2007,"Striped Bass",2.99715447160921e-06,1.02604666936408e-12,2140,1.01179282066774e-06,4.98251612255068e-06,"3.OLDER","3.OLDER"
"4112",2008,"Striped Bass",2.33953572022405e-06,9.03156731641674e-13,2142,4.7685837288913e-07,4.20221306755897e-06,"3.OLDER","3.OLDER"
"4122",2009,"Striped Bass",1.23210420691171e-05,4.47991697080041e-11,2140,-7.97665578752382e-07,2.54397497169865e-05,"3.OLDER","3.OLDER"
"4132",2010,"Striped Bass",9.4995749713749e-06,3.33336135858447e-12,2135,5.92110588597844e-06,1.30780440567713e-05,"3.OLDER","3.OLDER"
"4142",2011,"Striped Bass",9.52360499762076e-06,1.87287358178233e-11,2094,1.04136994324094e-06,1.80058400520006e-05,"3.OLDER","3.OLDER"
"4152",2012,"Striped Bass",8.57715350960295e-06,7.59441712115222e-12,2143,3.17579138393332e-06,1.39785156352726e-05,"3.OLDER","3.OLDER"
"4162",2013,"Striped Bass",1.61142449680384e-06,8.27943508006511e-13,2136,-1.7200696539419e-07,3.39485595900187e-06,"3.OLDER","3.OLDER"
"4172",2014,"Striped Bass",4.81771090362664e-06,1.0679394879325e-11,2132,-1.58744041140214e-06,1.12228622186554e-05,"3.OLDER","3.OLDER"
"4182",2015,"Striped Bass",9.38466744576554e-06,1.20068707225251e-11,2134,2.59308481962805e-06,1.6176250071903e-05,"3.OLDER","3.OLDER"
"4192",2016,"Striped Bass",4.21688914515637e-06,8.25126658968107e-12,2132,-1.41321438239255e-06,9.84699267270529e-06,"3.OLDER","3.OLDER"
"4202",2017,"Striped Bass",3.15592760291893e-06,8.05416575953923e-13,2135,1.39692552270851e-06,4.91492968312936e-06,"3.OLDER","3.OLDER"
"4212",2018,"Striped Bass",1.22726238855263e-05,1.76083665765435e-11,2137,4.04800832974199e-06,2.04972394413106e-05,"3.OLDER","3.OLDER"
"4222",2023,"Striped Bass",6.85998829258189e-06,1.20252020384992e-11,1793,6.3223168561609e-08,1.36567534166022e-05,"3.OLDER","3.OLDER"
"4232",2024,"Striped Bass",5.2173583032212e-06,1.55747321237874e-11,2025,-2.51774938360138e-06,1.29524659900438e-05,"3.OLDER","3.OLDER"
