"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage","life.stage.1"
"501",1976,"American Shad",0,0,866,0,0,"2.YEARLING","2.YEARLING"
"511",1977,"American Shad",0,0,818,0,0,"2.YEARLING","2.YEARLING"
"521",1978,"American Shad",0,0,872,0,0,"2.YEARLING","2.YEARLING"
"531",1979,"American Shad",0,0,2136,0,0,"2.YEARLING","2.YEARLING"
"541",1980,"American Shad",9.10106116103483e-07,2.93081687022795e-13,2023,-1.50979464265401e-07,1.97119169647237e-06,"2.YEARLING","2.YEARLING"
"551",1981,"American Shad",0,0,1154,0,0,"2.YEARLING","2.YEARLING"
"561",1982,"American Shad",5.13207002636656e-06,8.56897152730746e-12,1000,-6.05399888090885e-07,1.0869539940824e-05,"2.YEARLING","2.YEARLING"
"571",1983,"American Shad",1.13503229042393e-06,1.28829830030499e-12,1199,-1.08963099880697e-06,3.35969557965483e-06,"2.YEARLING","2.YEARLING"
"581",1984,"American Shad",1.25643392713175e-05,4.90663272835342e-11,1641,-1.16494340813904e-06,2.6293621950774e-05,"2.YEARLING","2.YEARLING"
"591",1985,"American Shad",7.96375100837608e-06,6.08648218487493e-11,1889,-7.32736731613359e-06,2.32548693328857e-05,"2.YEARLING","2.YEARLING"
"601",1986,"American Shad",1.0991109717748e-06,2.15214014138028e-13,2222,1.89844148057661e-07,2.00837779549193e-06,"2.YEARLING","2.YEARLING"
"611",1987,"American Shad",0,0,2065,0,0,"2.YEARLING","2.YEARLING"
"621",1988,"American Shad",3.29002685640947e-07,1.08242767158956e-13,1733,-3.15842578215309e-07,9.73847949497204e-07,"2.YEARLING","2.YEARLING"
"631",1989,"American Shad",1.06409954304286e-07,1.13230783750403e-14,1725,-1.02153556132115e-07,3.14973464740687e-07,"2.YEARLING","2.YEARLING"
"641",1990,"American Shad",7.90235682591974e-07,6.24472434041603e-13,1725,-7.58626255288295e-07,2.33909762047224e-06,"2.YEARLING","2.YEARLING"
"651",1991,"American Shad",0,0,1716,0,0,"2.YEARLING","2.YEARLING"
"661",1992,"American Shad",1.62217840822423e-06,1.25858134980948e-12,1722,-5.76677229017133e-07,3.82103404546558e-06,"2.YEARLING","2.YEARLING"
"671",1993,"American Shad",4.86477285291875e-07,9.48508034530501e-14,1707,-1.17160724234727e-07,1.09011529481848e-06,"2.YEARLING","2.YEARLING"
"681",1994,"American Shad",3.05767894383064e-06,9.34940052354525e-12,1706,-2.93537178607741e-06,9.05072967373869e-06,"2.YEARLING","2.YEARLING"
"691",1995,"American Shad",0,0,1720,0,0,"2.YEARLING","2.YEARLING"
"701",1996,"American Shad",0,0,1720,0,0,"2.YEARLING","2.YEARLING"
"711",1997,"American Shad",7.5312779033146e-07,1.73069619722477e-13,2040,-6.2264293960427e-08,1.56851987462335e-06,"2.YEARLING","2.YEARLING"
"721",1998,"American Shad",0,0,2151,0,0,"2.YEARLING","2.YEARLING"
"731",1999,"American Shad",0,0,2099,0,0,"2.YEARLING","2.YEARLING"
"741",2000,"American Shad",7.30521637651746e-07,3.28210819183955e-13,2143,-3.92356219898701e-07,1.85339949520219e-06,"2.YEARLING","2.YEARLING"
"751",2001,"American Shad",1.39275975923904e-07,1.9397797469556e-14,2098,-1.33704936886948e-07,4.12256888734757e-07,"2.YEARLING","2.YEARLING"
"761",2002,"American Shad",1.35470206885576e-07,1.83521769536207e-14,2142,-1.30051398610153e-07,4.00991812381304e-07,"2.YEARLING","2.YEARLING"
"771",2003,"American Shad",0,0,2144,0,0,"2.YEARLING","2.YEARLING"
"781",2004,"American Shad",1.37864548461064e-07,1.90066337223731e-14,2139,-1.32349966522622e-07,4.0807906344475e-07,"2.YEARLING","2.YEARLING"
"791",2005,"American Shad",5.66381551709355e-08,3.20788062116697e-15,2142,-5.43726289640981e-08,1.67648939305969e-07,"2.YEARLING","2.YEARLING"
"801",2006,"American Shad",0,0,2143,0,0,"2.YEARLING","2.YEARLING"
"811",2007,"American Shad",0,0,2140,0,0,"2.YEARLING","2.YEARLING"
"821",2008,"American Shad",0,0,2142,0,0,"2.YEARLING","2.YEARLING"
"831",2009,"American Shad",2.18297317048427e-07,4.76537186305415e-14,2140,-2.0956542436649e-07,6.46160058463344e-07,"2.YEARLING","2.YEARLING"
"841",2010,"American Shad",2.77055681218262e-07,4.70628329464659e-14,2135,-1.48146128569918e-07,7.02257491006441e-07,"2.YEARLING","2.YEARLING"
"851",2011,"American Shad",0,0,2094,0,0,"2.YEARLING","2.YEARLING"
"861",2012,"American Shad",0,0,2143,0,0,"2.YEARLING","2.YEARLING"
"871",2013,"American Shad",0,0,2136,0,0,"2.YEARLING","2.YEARLING"
"881",2014,"American Shad",0,0,2132,0,0,"2.YEARLING","2.YEARLING"
"891",2015,"American Shad",9.05128394396986e-08,8.19257410343666e-15,2134,-8.68923258621107e-08,2.67918004741508e-07,"2.YEARLING","2.YEARLING"
"901",2016,"American Shad",8.69736637334567e-07,4.9838509347192e-13,2132,-5.13952697408506e-07,2.25342597207764e-06,"2.YEARLING","2.YEARLING"
"911",2017,"American Shad",3.63846955646481e-06,1.32384607133212e-11,2135,-3.49293077420621e-06,1.07698698871358e-05,"2.YEARLING","2.YEARLING"
"921",2018,"American Shad",0,0,2137,0,0,"2.YEARLING","2.YEARLING"
"931",2023,"American Shad",0,0,1793,0,0,"2.YEARLING","2.YEARLING"
"941",2024,"American Shad",6.98048603253766e-08,4.87271852504534e-15,2025,-6.70126659123615e-08,2.06622386563115e-07,"2.YEARLING","2.YEARLING"
"482",1974,"American Shad",0,0,1675,0,0,"3.OLDER","3.OLDER"
"492",1975,"American Shad",0,0,880,0,0,"3.OLDER","3.OLDER"
"502",1976,"American Shad",0,0,866,0,0,"3.OLDER","3.OLDER"
"512",1977,"American Shad",0,0,818,0,0,"3.OLDER","3.OLDER"
"522",1978,"American Shad",0,0,872,0,0,"3.OLDER","3.OLDER"
"532",1979,"American Shad",0,0,2136,0,0,"3.OLDER","3.OLDER"
"542",1980,"American Shad",0,0,2023,0,0,"3.OLDER","3.OLDER"
"552",1981,"American Shad",0,0,1154,0,0,"3.OLDER","3.OLDER"
"562",1982,"American Shad",1.10053025519115e-06,1.2111668425911e-12,1000,-1.05650904498351e-06,3.25756955536581e-06,"3.OLDER","3.OLDER"
"572",1983,"American Shad",1.59118844694222e-06,1.40752814486748e-12,1199,-7.34141663240616e-07,3.91651855712505e-06,"3.OLDER","3.OLDER"
"582",1984,"American Shad",1.02338296434925e-06,1.04731269172026e-12,1641,-9.8244764577528e-07,3.02921357447378e-06,"3.OLDER","3.OLDER"
"592",1985,"American Shad",0,0,1889,0,0,"3.OLDER","3.OLDER"
"602",1986,"American Shad",4.2298685203751e-07,1.01749024761627e-13,2222,-2.0221635774653e-07,1.04819006182155e-06,"3.OLDER","3.OLDER"
"612",1987,"American Shad",1.21293706807487e-07,1.47121633111006e-14,2065,-1.16441958535187e-07,3.59029372150161e-07,"3.OLDER","3.OLDER"
"622",1988,"American Shad",0,0,1733,0,0,"3.OLDER","3.OLDER"
"632",1989,"American Shad",0,0,1725,0,0,"3.OLDER","3.OLDER"
"642",1990,"American Shad",2.49750372010853e-07,6.23752483195595e-14,1725,-2.39760357130419e-07,7.39261101152125e-07,"3.OLDER","3.OLDER"
"652",1991,"American Shad",8.36390278829145e-07,1.88441300298715e-13,1716,-1.44423129464311e-08,1.68722287060472e-06,"3.OLDER","3.OLDER"
"662",1992,"American Shad",0,0,1722,0,0,"3.OLDER","3.OLDER"
"672",1993,"American Shad",0,0,1707,0,0,"3.OLDER","3.OLDER"
"682",1994,"American Shad",0,0,1706,0,0,"3.OLDER","3.OLDER"
"692",1995,"American Shad",4.67519688076759e-07,2.1857465873939e-13,1720,-4.48818900553689e-07,1.38385827670721e-06,"3.OLDER","3.OLDER"
"702",1996,"American Shad",0,0,1720,0,0,"3.OLDER","3.OLDER"
"712",1997,"American Shad",0,0,2040,0,0,"3.OLDER","3.OLDER"
"722",1998,"American Shad",0,0,2151,0,0,"3.OLDER","3.OLDER"
"732",1999,"American Shad",0,0,2099,0,0,"3.OLDER","3.OLDER"
"742",2000,"American Shad",0,0,2143,0,0,"3.OLDER","3.OLDER"
"752",2001,"American Shad",0,0,2098,0,0,"3.OLDER","3.OLDER"
"762",2002,"American Shad",0,0,2142,0,0,"3.OLDER","3.OLDER"
"772",2003,"American Shad",0,0,2144,0,0,"3.OLDER","3.OLDER"
"782",2004,"American Shad",0,0,2139,0,0,"3.OLDER","3.OLDER"
"792",2005,"American Shad",0,0,2142,0,0,"3.OLDER","3.OLDER"
"802",2006,"American Shad",0,0,2143,0,0,"3.OLDER","3.OLDER"
"812",2007,"American Shad",0,0,2140,0,0,"3.OLDER","3.OLDER"
"822",2008,"American Shad",0,0,2142,0,0,"3.OLDER","3.OLDER"
"832",2009,"American Shad",0,0,2140,0,0,"3.OLDER","3.OLDER"
"842",2010,"American Shad",0,0,2135,0,0,"3.OLDER","3.OLDER"
"852",2011,"American Shad",0,0,2094,0,0,"3.OLDER","3.OLDER"
"862",2012,"American Shad",0,0,2143,0,0,"3.OLDER","3.OLDER"
"872",2013,"American Shad",0,0,2136,0,0,"3.OLDER","3.OLDER"
"882",2014,"American Shad",0,0,2132,0,0,"3.OLDER","3.OLDER"
"892",2015,"American Shad",0,0,2134,0,0,"3.OLDER","3.OLDER"
"902",2016,"American Shad",7.38118979831651e-06,5.44819628387717e-11,2132,-7.08594220638385e-06,2.18483218030169e-05,"3.OLDER","3.OLDER"
"912",2017,"American Shad",0,0,2135,0,0,"3.OLDER","3.OLDER"
"922",2018,"American Shad",0,0,2137,0,0,"3.OLDER","3.OLDER"
"932",2023,"American Shad",0,0,1793,0,0,"3.OLDER","3.OLDER"
"942",2024,"American Shad",0,0,2025,0,0,"3.OLDER","3.OLDER"
