"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage","life.stage.1"
"314",2005,"Hogchoker",0.000155335724124453,3.0157605786025e-10,2142,0.00012129847124065,0.000189372977008255,"1.YOY","1.YOY"
"315",2006,"Hogchoker",0.000124457234565434,3.74966328061358e-10,2143,8.65037018460607e-05,0.000162410767284807,"1.YOY","1.YOY"
"316",2007,"Hogchoker",0.000389605813353342,1.54211844578882e-09,2140,0.000312636974065339,0.000466574652641344,"1.YOY","1.YOY"
"317",2008,"Hogchoker",0.00015811422454392,2.6310024352033e-10,2142,0.000126322308975529,0.000189906140112311,"1.YOY","1.YOY"
"318",2009,"Hogchoker",7.08813898220689e-05,5.57472798608042e-10,2140,2.4604100541768e-05,0.00011715867910237,"1.YOY","1.YOY"
"319",2010,"Hogchoker",0.000485318689331334,2.08276860778896e-09,2135,0.000395869464160391,0.000574767914502277,"1.YOY","1.YOY"
"320",2011,"Hogchoker",0.000188606310269085,9.84076427664789e-10,2094,0.000127121125024857,0.000250091495513314,"1.YOY","1.YOY"
"321",2012,"Hogchoker",0.00166948742884777,1.74780728789271e-08,2143,0.0014103662896644,0.00192860856803114,"1.YOY","1.YOY"
"322",2013,"Hogchoker",7.77751292520178e-05,1.08553111230052e-10,2136,5.73541196760598e-05,9.81961388279758e-05,"1.YOY","1.YOY"
"323",2014,"Hogchoker",0.000392276379621478,1.44783637162195e-09,2132,0.00031769750724315,0.000466855251999806,"1.YOY","1.YOY"
"324",2015,"Hogchoker",0.000170700958106052,6.50337383209257e-10,2134,0.000120717599962199,0.000220684316249905,"1.YOY","1.YOY"
"325",2016,"Hogchoker",0.000120994577562627,8.58261045736881e-10,2132,6.3574235929171e-05,0.000178414919196083,"1.YOY","1.YOY"
"326",2017,"Hogchoker",0.000348917902627745,5.87345856690819e-09,2135,0.000198706456889964,0.000499129348365527,"1.YOY","1.YOY"
"327",2018,"Hogchoker",0.000565968724264478,3.48275418971326e-09,2137,0.000450299590545916,0.000681637857983039,"1.YOY","1.YOY"
"328",2023,"Hogchoker",0.000210546382599498,5.68577590789992e-10,1793,0.000163810447038317,0.000257282318160679,"1.YOY","1.YOY"
"329",2024,"Hogchoker",1.05802581572e-05,3.5416823674984e-11,2025,-1.08410079774551e-06,2.22446171121456e-05,"1.YOY","1.YOY"
"2831",1974,"Hogchoker",0,0,1675,0,0,"2.YEARLING","2.YEARLING"
"2841",1975,"Hogchoker",0,0,880,0,0,"2.YEARLING","2.YEARLING"
"2851",1976,"Hogchoker",0,0,866,0,0,"2.YEARLING","2.YEARLING"
"2861",1977,"Hogchoker",0,0,818,0,0,"2.YEARLING","2.YEARLING"
"2871",1978,"Hogchoker",0,0,872,0,0,"2.YEARLING","2.YEARLING"
"2881",1979,"Hogchoker",0,0,2136,0,0,"2.YEARLING","2.YEARLING"
"2891",1980,"Hogchoker",0.00378657325054371,2.29884478716266e-07,2023,0.00284682636258057,0.00472632013850685,"2.YEARLING","2.YEARLING"
"2901",1981,"Hogchoker",0.0125892082393952,1.2490876133766e-05,1154,0.00566209125211434,0.0195163252266761,"2.YEARLING","2.YEARLING"
"2911",1982,"Hogchoker",0.00507022410064395,3.61135226585289e-07,1000,0.00389237135668567,0.00624807684460222,"2.YEARLING","2.YEARLING"
"2921",1983,"Hogchoker",0.00360188053644489,2.97149700389708e-07,1199,0.00253345632808143,0.00467030474480836,"2.YEARLING","2.YEARLING"
"2931",1984,"Hogchoker",0.00672078684117671,5.17968510695957e-07,1641,0.0053101742683242,0.00813139941402922,"2.YEARLING","2.YEARLING"
"2941",1985,"Hogchoker",0.0230138717278463,2.95316311664661e-05,1889,0.0123626410811512,0.0336651023745413,"2.YEARLING","2.YEARLING"
"2951",1986,"Hogchoker",0.0195956905755297,1.29330606291085e-06,2222,0.0173667077197682,0.0218246734312911,"2.YEARLING","2.YEARLING"
"2961",1987,"Hogchoker",0.0181755417361111,8.87496251845856e-07,2065,0.0163290841543911,0.020021999317831,"2.YEARLING","2.YEARLING"
"2971",1988,"Hogchoker",0.0165046877170747,1.1129813300251e-06,1733,0.014436928282947,0.0185724471512025,"2.YEARLING","2.YEARLING"
"2981",1989,"Hogchoker",0.0202850876067876,1.4924103813017e-06,1725,0.0178906683200275,0.0226795068935477,"2.YEARLING","2.YEARLING"
"2991",1990,"Hogchoker",0.00713381594896105,5.15331868940643e-07,1725,0.00572679821356381,0.00854083368435829,"2.YEARLING","2.YEARLING"
"3001",1991,"Hogchoker",0.00978039570659177,4.32317415494623e-07,1716,0.00849167906459317,0.0110691123485904,"2.YEARLING","2.YEARLING"
"3011",1992,"Hogchoker",0.0145719417410643,1.28204186187936e-06,1722,0.012352686907433,0.0167911965746956,"2.YEARLING","2.YEARLING"
"3021",1993,"Hogchoker",0.008993922765716,4.75931574027281e-07,1707,0.00764176200057629,0.0103460835308557,"2.YEARLING","2.YEARLING"
"3031",1994,"Hogchoker",0.00193295306188362,2.30185310040657e-08,1706,0.00163558462256092,0.00223032150120632,"2.YEARLING","2.YEARLING"
"3041",1995,"Hogchoker",0.00467806510305934,7.75676298389323e-08,1720,0.00413218617253606,0.00522394403358262,"2.YEARLING","2.YEARLING"
"3051",1996,"Hogchoker",0.00479646909945168,2.01372466711103e-07,1720,0.00391692804406121,0.00567601015484214,"2.YEARLING","2.YEARLING"
"3061",1997,"Hogchoker",0.000700741275128134,2.81470303860889e-09,2040,0.000596755876186167,0.0008047266740701,"2.YEARLING","2.YEARLING"
"3071",1998,"Hogchoker",0.000388955911139303,7.1667154363823e-10,2151,0.000336485296486522,0.000441426525792084,"2.YEARLING","2.YEARLING"
"3081",1999,"Hogchoker",0.000642033603710159,2.77172571713059e-09,2099,0.000538845128021597,0.000745222079398721,"2.YEARLING","2.YEARLING"
"3091",2000,"Hogchoker",0.000786197270098713,3.30497145973845e-09,2143,0.000673519062978919,0.000898875477218507,"2.YEARLING","2.YEARLING"
"3101",2001,"Hogchoker",0.000598672847960419,3.34083921947331e-09,2098,0.000485384861194263,0.000711960834726575,"2.YEARLING","2.YEARLING"
"3111",2002,"Hogchoker",0.00104016241766356,9.48851746091911e-09,2142,0.000849240735610765,0.00123108409971635,"2.YEARLING","2.YEARLING"
"3121",2003,"Hogchoker",0.00269769761272893,2.0639906780843e-08,2144,0.00241611233987311,0.00297928288558475,"2.YEARLING","2.YEARLING"
"3131",2004,"Hogchoker",0.00227511895108691,1.30877692401171e-08,2139,0.00205089144538604,0.00249934645678778,"2.YEARLING","2.YEARLING"
"3141",2005,"Hogchoker",0.00217638161161032,2.45903837189231e-08,2142,0.00186902771445817,0.00248373550876247,"2.YEARLING","2.YEARLING"
"3151",2006,"Hogchoker",0.00200595788707558,1.53638822262726e-08,2143,0.00176301367545396,0.0022489020986972,"2.YEARLING","2.YEARLING"
"3161",2007,"Hogchoker",0.00158306341493565,6.47924517326564e-09,2140,0.00142529564808317,0.00174083118178812,"2.YEARLING","2.YEARLING"
"3171",2008,"Hogchoker",0.00432757956747899,7.27034182242452e-08,2142,0.00379909356818454,0.00485606556677345,"2.YEARLING","2.YEARLING"
"3181",2009,"Hogchoker",0.00610646902876622,1.16340952861759e-07,2140,0.00543793675242219,0.00677500130511025,"2.YEARLING","2.YEARLING"
"3191",2010,"Hogchoker",0.00532886410984201,8.80619669558857e-08,2135,0.0047472294717248,0.00591049874795921,"2.YEARLING","2.YEARLING"
"3201",2011,"Hogchoker",0.00463574625157507,6.19310030054922e-08,2094,0.00414798181955291,0.00512351068359723,"2.YEARLING","2.YEARLING"
"3211",2012,"Hogchoker",0.0121504758716934,3.72713162261836e-07,2143,0.0109538911968187,0.0133470605465681,"2.YEARLING","2.YEARLING"
"3221",2013,"Hogchoker",0.0109040782049716,5.33949202212154e-07,2136,0.00947187037954325,0.0123362860304,"2.YEARLING","2.YEARLING"
"3231",2014,"Hogchoker",0.00278388378371182,3.85294591620379e-08,2132,0.00239915690615205,0.00316861066127158,"2.YEARLING","2.YEARLING"
"3241",2015,"Hogchoker",0.00227685651592804,2.98892246531291e-08,2134,0.00193800190783268,0.0026157111240234,"2.YEARLING","2.YEARLING"
"3251",2016,"Hogchoker",0.00209374769304507,2.50433194741588e-08,2132,0.00178357610167679,0.00240391928441335,"2.YEARLING","2.YEARLING"
"3261",2017,"Hogchoker",0.00302616331996156,6.78952332984665e-08,2135,0.00251545172988416,0.00353687491003896,"2.YEARLING","2.YEARLING"
"3271",2018,"Hogchoker",0.0043375037315136,1.01907729878833e-07,2137,0.00371181312498148,0.00496319433804571,"2.YEARLING","2.YEARLING"
"3281",2023,"Hogchoker",0.00338029393572546,4.50542378575753e-08,1793,0.00296426465772491,0.00379632321372602,"2.YEARLING","2.YEARLING"
"3291",2024,"Hogchoker",0.00196988153951925,3.98133304517404e-08,2025,0.00157879728994711,0.00236096578909139,"2.YEARLING","2.YEARLING"
"2832",1974,"Hogchoker",0,0,1675,0,0,"3.OLDER","3.OLDER"
"2842",1975,"Hogchoker",0,0,880,0,0,"3.OLDER","3.OLDER"
"2852",1976,"Hogchoker",0,0,866,0,0,"3.OLDER","3.OLDER"
"2862",1977,"Hogchoker",0,0,818,0,0,"3.OLDER","3.OLDER"
"2872",1978,"Hogchoker",0,0,872,0,0,"3.OLDER","3.OLDER"
"2882",1979,"Hogchoker",0,0,2136,0,0,"3.OLDER","3.OLDER"
"2892",1980,"Hogchoker",1.73337979967832e-05,7.00098276959931e-11,2023,9.34110375461705e-07,3.37334856181048e-05,"3.OLDER","3.OLDER"
"2902",1981,"Hogchoker",0.000166466122530031,9.74308763676161e-09,1154,-2.69997542167056e-05,0.000359931999276767,"3.OLDER","3.OLDER"
"2912",1982,"Hogchoker",2.70457264162271e-05,1.4149931472453e-10,1000,3.73084345607154e-06,5.03606093763827e-05,"3.OLDER","3.OLDER"
"2922",1983,"Hogchoker",8.24096982962322e-05,6.35986835521906e-10,1199,3.29808906296401e-05,0.000131838505962824,"3.OLDER","3.OLDER"
"2932",1984,"Hogchoker",8.94364639852114e-05,7.28176493904316e-09,1641,-7.78167219032141e-05,0.000256689649873637,"3.OLDER","3.OLDER"
"2942",1985,"Hogchoker",7.69470866575461e-05,1.51051495408716e-09,1889,7.71012673510661e-07,0.000153123160641582,"3.OLDER","3.OLDER"
"2952",1986,"Hogchoker",3.12732529046332e-06,2.00000323634033e-12,2222,3.55464465543527e-07,5.89918611538311e-06,"3.OLDER","3.OLDER"
"2962",1987,"Hogchoker",7.60524535775402e-06,3.5743715173863e-11,2065,-4.11282002062274e-06,1.93233107361308e-05,"3.OLDER","3.OLDER"
"2972",1988,"Hogchoker",2.53517550136683e-06,1.03323691238238e-12,1733,5.42869570389324e-07,4.52748143234434e-06,"3.OLDER","3.OLDER"
"2982",1989,"Hogchoker",3.56897344946199e-06,1.80192917548523e-12,1725,9.37948721234593e-07,6.19999817768938e-06,"3.OLDER","3.OLDER"
"2992",1990,"Hogchoker",1.71164845033444e-05,4.81863017073777e-11,1725,3.51087916440181e-06,3.07220898422869e-05,"3.OLDER","3.OLDER"
"3002",1991,"Hogchoker",1.31475931196613e-05,1.20751542143809e-10,1716,-8.39026016936584e-06,3.46854464086884e-05,"3.OLDER","3.OLDER"
"3012",1992,"Hogchoker",7.29615897321868e-06,1.65088164477489e-11,1722,-6.67525429472832e-07,1.52598433759102e-05,"3.OLDER","3.OLDER"
"3022",1993,"Hogchoker",0.00014834903909679,1.85798381282385e-08,1707,-0.000118814405546075,0.000415512483739654,"3.OLDER","3.OLDER"
"3032",1994,"Hogchoker",2.93337016393486e-05,1.7835370599851e-10,1706,3.15807180998488e-06,5.55093314687123e-05,"3.OLDER","3.OLDER"
"3042",1995,"Hogchoker",2.26627247148081e-05,2.97163875691664e-10,1720,-1.11246212131735e-05,5.64500706427897e-05,"3.OLDER","3.OLDER"
"3052",1996,"Hogchoker",3.07808418492535e-05,5.22977256219565e-10,1720,-1.40418022884263e-05,7.56034859869334e-05,"3.OLDER","3.OLDER"
"3062",1997,"Hogchoker",2.15567193275424e-07,4.64692148166439e-14,2040,-2.06944505544407e-07,6.38078892095254e-07,"3.OLDER","3.OLDER"
"3072",1998,"Hogchoker",1.50551365302357e-06,1.0061814196969e-12,2151,-4.60534805663965e-07,3.4715621117111e-06,"3.OLDER","3.OLDER"
"3082",1999,"Hogchoker",2.50024386092041e-06,1.07370685058983e-12,2099,4.69295255655891e-07,4.53119246618493e-06,"3.OLDER","3.OLDER"
"3092",2000,"Hogchoker",3.24094508396129e-06,1.52380838564959e-12,2143,8.21469460130476e-07,5.6604207077921e-06,"3.OLDER","3.OLDER"
"3102",2001,"Hogchoker",7.40951556882367e-06,1.71282017309601e-11,2098,-7.02185841463592e-07,1.55212169791109e-05,"3.OLDER","3.OLDER"
"3112",2002,"Hogchoker",1.1703493261789e-06,4.0552382391835e-13,2142,-7.7793422854529e-08,2.41849207521234e-06,"3.OLDER","3.OLDER"
"3122",2003,"Hogchoker",3.07348979397585e-06,1.4372028819512e-12,2144,7.23775217414752e-07,5.42320437053695e-06,"3.OLDER","3.OLDER"
"3132",2004,"Hogchoker",1.11753946406088e-05,1.01540520572729e-10,2139,-8.57499937652912e-06,3.09257886577467e-05,"3.OLDER","3.OLDER"
"3142",2005,"Hogchoker",8.95832620486853e-06,5.24814356526437e-12,2142,4.46819610426793e-06,1.34484563054691e-05,"3.OLDER","3.OLDER"
"3152",2006,"Hogchoker",4.07427698378611e-06,1.2291657537114e-12,2143,1.90126912382386e-06,6.24728484374836e-06,"3.OLDER","3.OLDER"
"3162",2007,"Hogchoker",4.27127553088659e-06,3.39056938378892e-12,2140,6.62229764376628e-07,7.88032129739656e-06,"3.OLDER","3.OLDER"
"3172",2008,"Hogchoker",4.57439063059005e-06,1.61356716724942e-12,2142,2.08467586184537e-06,7.06410539933474e-06,"3.OLDER","3.OLDER"
"3182",2009,"Hogchoker",1.95587977048638e-06,1.1371877330003e-12,2140,-1.3424472223982e-07,4.04600426321257e-06,"3.OLDER","3.OLDER"
"3192",2010,"Hogchoker",1.29189362867058e-05,3.32524241419328e-11,2135,1.61661295990038e-06,2.42212596135111e-05,"3.OLDER","3.OLDER"
"3202",2011,"Hogchoker",1.65344936818694e-05,1.1951399749871e-10,2094,-4.89270802043048e-06,3.79616953841694e-05,"3.OLDER","3.OLDER"
"3212",2012,"Hogchoker",5.83829255694768e-06,1.14156707982828e-11,2143,-7.83976007425346e-07,1.24605611213207e-05,"3.OLDER","3.OLDER"
"3222",2013,"Hogchoker",1.20763055774255e-06,3.08132287642088e-13,2136,1.19641129390487e-07,2.29561998609461e-06,"3.OLDER","3.OLDER"
"3232",2014,"Hogchoker",8.98144208796432e-07,1.66226592405641e-13,2132,9.90346559906179e-08,1.69725376160225e-06,"3.OLDER","3.OLDER"
"3242",2015,"Hogchoker",2.23403821870453e-07,4.99092676263251e-14,2134,-2.14467668995635e-07,6.61275312736541e-07,"3.OLDER","3.OLDER"
"3252",2016,"Hogchoker",7.40185571641661e-06,8.12973085018542e-12,2132,1.81336987192597e-06,1.29903415609073e-05,"3.OLDER","3.OLDER"
"3262",2017,"Hogchoker",7.54643764378759e-06,1.60708691152238e-11,2135,-3.10906105409312e-07,1.54037813929845e-05,"3.OLDER","3.OLDER"
"3272",2018,"Hogchoker",3.02052842815332e-05,3.64997826526236e-10,2137,-7.24035165088474e-06,6.76509202139511e-05,"3.OLDER","3.OLDER"
"3282",2023,"Hogchoker",1.91361151314385e-06,3.69045735339823e-13,1793,7.22928475185606e-07,3.10429455110209e-06,"3.OLDER","3.OLDER"
"3292",2024,"Hogchoker",3.04439396781184e-06,9.99941387516089e-13,2025,1.08445140888778e-06,5.0043365267359e-06,"3.OLDER","3.OLDER"
