"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage","life.stage.1"
"496",1999,"Weakfish",0.00217042107386888,1.55992383412857e-07,2099,0.00139630200026403,0.00294454014747373,"1.YOY","1.YOY"
"497",2000,"Weakfish",0.00167987417587684,4.03992405400016e-08,2143,0.00128592275443192,0.00207382559732175,"1.YOY","1.YOY"
"498",2001,"Weakfish",0.00108458006741137,2.73876148940656e-08,2098,0.000760215671435114,0.00140894446338763,"1.YOY","1.YOY"
"499",2002,"Weakfish",0.000889299763463599,2.05777564962041e-08,2142,0.000608138760912005,0.00117046076601519,"1.YOY","1.YOY"
"500",2003,"Weakfish",0.000553285007889501,4.64035187620347e-09,2144,0.000419769556470486,0.000686800459308515,"1.YOY","1.YOY"
"501",2004,"Weakfish",0.000494209969672671,6.58906991433602e-08,2139,-8.90603069815012e-06,0.000997325970043493,"1.YOY","1.YOY"
"502",2005,"Weakfish",0.00125224880789087,1.96118346905278e-08,2142,0.000977765977558754,0.001526731638223,"1.YOY","1.YOY"
"503",2006,"Weakfish",0.000114122407559072,8.32537497150958e-10,2143,5.7569104834517e-05,0.000170675710283626,"1.YOY","1.YOY"
"504",2007,"Weakfish",0.000506209664732734,8.98647130140745e-09,2140,0.000320407543777437,0.000692011785688031,"1.YOY","1.YOY"
"505",2008,"Weakfish",0.000218645345957668,1.27393864198742e-09,2142,0.000148688482912939,0.000288602209002396,"1.YOY","1.YOY"
"506",2009,"Weakfish",8.64881146934786e-05,1.56687538549788e-10,2140,6.19538356518425e-05,0.000111022393735115,"1.YOY","1.YOY"
"507",2010,"Weakfish",1.64304215294561e-05,8.0353664960808e-12,2135,1.08744640123989e-05,2.19863790465133e-05,"1.YOY","1.YOY"
"508",2011,"Weakfish",4.82134804754031e-05,1.41497567619274e-10,2094,2.48987414512106e-05,7.15282194995956e-05,"1.YOY","1.YOY"
"509",2012,"Weakfish",0.000635321796223449,1.35301478383726e-08,2143,0.000407336235417743,0.000863307357029155,"1.YOY","1.YOY"
"510",2013,"Weakfish",0.000272375175356579,2.91761999831966e-09,2136,0.000166505779469265,0.000378244571243893,"1.YOY","1.YOY"
"511",2014,"Weakfish",8.81656340916899e-05,1.95097585756149e-10,2132,6.07888759665791e-05,0.000115542392216801,"1.YOY","1.YOY"
"512",2015,"Weakfish",0.000105765579849131,7.14854725371612e-10,2134,5.33615159514943e-05,0.000158169643746768,"1.YOY","1.YOY"
"513",2016,"Weakfish",0.000227776233055713,1.34917179108217e-09,2132,0.000155783328178765,0.000299769137932661,"1.YOY","1.YOY"
"514",2017,"Weakfish",0.000196078244665853,6.71089388508229e-10,2135,0.000145303674309293,0.000246852815022412,"1.YOY","1.YOY"
"515",2018,"Weakfish",8.03930395041654e-05,1.5719278986026e-10,2137,5.5819235941689e-05,0.000104966843066642,"1.YOY","1.YOY"
"516",2023,"Weakfish",0.000810406031002265,3.45421349518119e-08,1793,0.000446129946650189,0.00117468211535434,"1.YOY","1.YOY"
"517",2024,"Weakfish",0.000110373626972099,2.9654509899834e-10,2025,7.66214766359796e-05,0.000144125777308219,"1.YOY","1.YOY"
"4711",1974,"Weakfish",0,0,1675,0,0,"2.YEARLING","2.YEARLING"
"4721",1975,"Weakfish",0,0,880,0,0,"2.YEARLING","2.YEARLING"
"4731",1976,"Weakfish",0,0,866,0,0,"2.YEARLING","2.YEARLING"
"4741",1977,"Weakfish",0,0,818,0,0,"2.YEARLING","2.YEARLING"
"4751",1978,"Weakfish",0,0,872,0,0,"2.YEARLING","2.YEARLING"
"4761",1979,"Weakfish",0,0,2136,0,0,"2.YEARLING","2.YEARLING"
"4771",1980,"Weakfish",6.78923009531354e-06,4.06760651677287e-11,2023,-5.71121677463261e-06,1.92896769652597e-05,"2.YEARLING","2.YEARLING"
"4781",1981,"Weakfish",2.24280653133927e-06,2.78910600176916e-12,1154,-1.03051435369422e-06,5.51612741637275e-06,"2.YEARLING","2.YEARLING"
"4791",1982,"Weakfish",0,0,1000,0,0,"2.YEARLING","2.YEARLING"
"4801",1983,"Weakfish",1.38950518368043e-05,3.69946596137885e-11,1199,1.9736977034715e-06,2.5816405970137e-05,"2.YEARLING","2.YEARLING"
"4811",1984,"Weakfish",0,0,1641,0,0,"2.YEARLING","2.YEARLING"
"4821",1985,"Weakfish",1.20542796939992e-06,3.11869692318388e-13,1889,1.1086019625368e-07,2.29999574254616e-06,"2.YEARLING","2.YEARLING"
"4831",1986,"Weakfish",1.49511792023906e-07,2.23537759541997e-14,2222,-1.4353132034295e-07,4.42554904390761e-07,"2.YEARLING","2.YEARLING"
"4841",1987,"Weakfish",1.16704435360378e-06,3.79421765584161e-13,2065,-4.02611813243602e-08,2.37434988853191e-06,"2.YEARLING","2.YEARLING"
"4851",1988,"Weakfish",9.2292211106478e-06,1.18601652305584e-11,1733,2.47925735150709e-06,1.59791848697885e-05,"2.YEARLING","2.YEARLING"
"4861",1989,"Weakfish",2.53467728802957e-05,4.36232767237498e-10,1725,-1.55901517552893e-05,6.62836975158808e-05,"2.YEARLING","2.YEARLING"
"4871",1990,"Weakfish",3.36516529486723e-05,3.01590218568664e-10,1725,-3.86399046901404e-07,6.7689704944246e-05,"2.YEARLING","2.YEARLING"
"4881",1991,"Weakfish",3.13479963661222e-05,5.1453926642718e-11,1716,1.72886434439332e-05,4.54073492883112e-05,"2.YEARLING","2.YEARLING"
"4891",1992,"Weakfish",3.19758467661142e-07,1.02245477641001e-13,1722,-3.06968128954696e-07,9.4648506427698e-07,"2.YEARLING","2.YEARLING"
"4901",1993,"Weakfish",1.67302824936829e-07,2.79902352318434e-14,1707,-1.60610711939356e-07,4.95216361813015e-07,"2.YEARLING","2.YEARLING"
"4911",1994,"Weakfish",8.18961980555803e-07,1.28644297628678e-13,1706,1.15968428828384e-07,1.52195553228322e-06,"2.YEARLING","2.YEARLING"
"4921",1995,"Weakfish",2.69751712693741e-06,9.64702562691996e-13,1720,7.72419372318811e-07,4.62261488155601e-06,"2.YEARLING","2.YEARLING"
"4931",1996,"Weakfish",4.94820946757531e-06,1.33033906625854e-11,1720,-2.2006579650596e-06,1.20970769002102e-05,"2.YEARLING","2.YEARLING"
"4941",1997,"Weakfish",1.55146785972205e-07,2.40705251975052e-14,2040,-1.48940914533317e-07,4.59234486477727e-07,"2.YEARLING","2.YEARLING"
"4951",1998,"Weakfish",4.14356263864871e-06,4.30633948136352e-12,2151,7.62252108458361e-08,8.21090006645158e-06,"2.YEARLING","2.YEARLING"
"4961",1999,"Weakfish",2.8465367350877e-05,3.71013572601722e-11,2099,1.65268341892747e-05,4.04039005124793e-05,"2.YEARLING","2.YEARLING"
"4971",2000,"Weakfish",1.04510813228093e-05,9.29371444290174e-12,2143,4.47590488994549e-06,1.64262577556731e-05,"2.YEARLING","2.YEARLING"
"4981",2001,"Weakfish",1.33033947319787e-05,2.38439383867309e-11,2098,3.73266468111708e-06,2.28741247828403e-05,"2.YEARLING","2.YEARLING"
"4991",2002,"Weakfish",1.04022120063742e-06,2.15941903476527e-13,2142,1.29418029587046e-07,1.9510243716878e-06,"2.YEARLING","2.YEARLING"
"5001",2003,"Weakfish",2.29806505736741e-06,1.05955602674084e-12,2144,2.8054419444489e-07,4.31558592028992e-06,"2.YEARLING","2.YEARLING"
"5011",2004,"Weakfish",2.57811023131469e-06,7.81159263230294e-13,2139,8.45799224126456e-07,4.31042123850292e-06,"2.YEARLING","2.YEARLING"
"5021",2005,"Weakfish",8.09737278380888e-06,2.02093093468681e-11,2142,-7.13761240079796e-07,1.69085068076976e-05,"2.YEARLING","2.YEARLING"
"5031",2006,"Weakfish",1.00313619241721e-06,2.10252809015843e-13,2143,1.04410877810312e-07,1.9018615070241e-06,"2.YEARLING","2.YEARLING"
"5041",2007,"Weakfish",5.86839643035032e-06,1.59309479460277e-12,2140,3.39452639274811e-06,8.34226646795254e-06,"2.YEARLING","2.YEARLING"
"5051",2008,"Weakfish",3.48860126347169e-07,7.09646380605585e-14,2142,-1.73267974384291e-07,8.70988227078629e-07,"2.YEARLING","2.YEARLING"
"5061",2009,"Weakfish",0,0,2140,0,0,"2.YEARLING","2.YEARLING"
"5071",2010,"Weakfish",1.02129409778429e-06,1.84436669317123e-13,2135,1.7955072308588e-07,1.86303747248269e-06,"2.YEARLING","2.YEARLING"
"5081",2011,"Weakfish",2.32059934599763e-07,2.95994489030854e-14,2094,-1.05148076731659e-07,5.69267945931186e-07,"2.YEARLING","2.YEARLING"
"5091",2012,"Weakfish",0,0,2143,0,0,"2.YEARLING","2.YEARLING"
"5101",2013,"Weakfish",5.19611516846549e-07,1.48785745301717e-13,2136,-2.36414487435761e-07,1.27563752112886e-06,"2.YEARLING","2.YEARLING"
"5111",2014,"Weakfish",4.95678263563331e-07,2.45696940969159e-13,2132,-4.75851133020798e-07,1.46720766014746e-06,"2.YEARLING","2.YEARLING"
"5121",2015,"Weakfish",3.66994758811739e-06,3.26258244609487e-12,2134,1.29674049968392e-07,7.2102211262664e-06,"2.YEARLING","2.YEARLING"
"5131",2016,"Weakfish",1.57101742961847e-06,7.29223478169088e-13,2132,-1.02716394421179e-07,3.24475125365811e-06,"2.YEARLING","2.YEARLING"
"5141",2017,"Weakfish",7.8214974919471e-07,6.11758230165348e-13,2135,-7.50863759226922e-07,2.31516325761634e-06,"2.YEARLING","2.YEARLING"
"5151",2018,"Weakfish",1.12342487309698e-06,3.34935397147185e-13,2137,-1.08977537075075e-08,2.25774749990146e-06,"2.YEARLING","2.YEARLING"
"5161",2023,"Weakfish",5.55954643147045e-07,1.59751073146067e-13,1793,-2.27435248667965e-07,1.33934453496205e-06,"2.YEARLING","2.YEARLING"
"5171",2024,"Weakfish",9.47228832235554e-06,1.06158604791748e-11,2025,3.08621835587397e-06,1.58583582888371e-05,"2.YEARLING","2.YEARLING"
"4712",1974,"Weakfish",0,0,1675,0,0,"3.OLDER","3.OLDER"
"4722",1975,"Weakfish",0,0,880,0,0,"3.OLDER","3.OLDER"
"4732",1976,"Weakfish",0,0,866,0,0,"3.OLDER","3.OLDER"
"4742",1977,"Weakfish",0,0,818,0,0,"3.OLDER","3.OLDER"
"4752",1978,"Weakfish",0,0,872,0,0,"3.OLDER","3.OLDER"
"4762",1979,"Weakfish",0,0,2136,0,0,"3.OLDER","3.OLDER"
"4772",1980,"Weakfish",0,0,2023,0,0,"3.OLDER","3.OLDER"
"4782",1981,"Weakfish",0,0,1154,0,0,"3.OLDER","3.OLDER"
"4792",1982,"Weakfish",0,0,1000,0,0,"3.OLDER","3.OLDER"
"4802",1983,"Weakfish",0,0,1199,0,0,"3.OLDER","3.OLDER"
"4812",1984,"Weakfish",0,0,1641,0,0,"3.OLDER","3.OLDER"
"4822",1985,"Weakfish",0,0,1889,0,0,"3.OLDER","3.OLDER"
"4832",1986,"Weakfish",6.33218749367121e-07,2.46629403781379e-13,2222,-3.40152463257614e-07,1.60658996199186e-06,"3.OLDER","3.OLDER"
"4842",1987,"Weakfish",1.73610385829694e-07,3.01405660679351e-14,2065,-1.66665970396506e-07,5.13886742055894e-07,"3.OLDER","3.OLDER"
"4852",1988,"Weakfish",1.68564197483222e-06,2.28199432814755e-12,1733,-1.27518720143101e-06,4.64647115109546e-06,"3.OLDER","3.OLDER"
"4862",1989,"Weakfish",2.11602908443326e-06,8.76055625086189e-13,1725,2.81511357800149e-07,3.95054681106636e-06,"3.OLDER","3.OLDER"
"4872",1990,"Weakfish",4.73658162852843e-07,1.10172884268234e-13,1725,-1.76910935863693e-07,1.12422726156938e-06,"3.OLDER","3.OLDER"
"4882",1991,"Weakfish",2.62558558698593e-06,6.59802788683026e-13,1716,1.03351197279445e-06,4.21765920117741e-06,"3.OLDER","3.OLDER"
"4892",1992,"Weakfish",1.36676851433768e-06,3.39316788470613e-13,1722,2.25050784516207e-07,2.50848624415916e-06,"3.OLDER","3.OLDER"
"4902",1993,"Weakfish",2.86660488125212e-07,4.04550082226141e-14,1707,-1.07562747602966e-07,6.8088372385339e-07,"3.OLDER","3.OLDER"
"4912",1994,"Weakfish",0,0,1706,0,0,"3.OLDER","3.OLDER"
"4922",1995,"Weakfish",1.87865794596639e-07,3.52935567794266e-14,1720,-1.80351162812774e-07,5.56082752006052e-07,"3.OLDER","3.OLDER"
"4932",1996,"Weakfish",9.5140944447718e-07,2.4048471303859e-13,1720,-9.75967363318109e-09,1.91257856258754e-06,"3.OLDER","3.OLDER"
"4942",1997,"Weakfish",2.36987993532734e-07,2.9189231833193e-14,2040,-9.7875191977997e-08,5.71851179043465e-07,"3.OLDER","3.OLDER"
"4952",1998,"Weakfish",4.96867429481835e-07,8.47589656553283e-14,2151,-7.37550748601421e-08,1.06748993382381e-06,"3.OLDER","3.OLDER"
"4962",1999,"Weakfish",1.30203065741208e-06,2.52057348169009e-13,2099,3.18006517095356e-07,2.2860547977288e-06,"3.OLDER","3.OLDER"
"4972",2000,"Weakfish",1.5772060134381e-06,4.0979707727887e-13,2143,3.22504275145488e-07,2.83190775173071e-06,"3.OLDER","3.OLDER"
"4982",2001,"Weakfish",4.11753780293604e-07,9.17101812467647e-14,2098,-1.81806521847275e-07,1.00531408243448e-06,"3.OLDER","3.OLDER"
"4992",2002,"Weakfish",2.6508913145841e-07,7.02722476173744e-14,2142,-2.54485566200074e-07,7.84663829116895e-07,"3.OLDER","3.OLDER"
"5002",2003,"Weakfish",0,0,2144,0,0,"3.OLDER","3.OLDER"
"5012",2004,"Weakfish",1.48018428061698e-07,2.19094550458562e-14,2139,-1.4209769093923e-07,4.38134547062627e-07,"3.OLDER","3.OLDER"
"5022",2005,"Weakfish",5.45332197502556e-07,9.92899003218928e-14,2142,-7.22696816045136e-08,1.16293407660963e-06,"3.OLDER","3.OLDER"
"5032",2006,"Weakfish",1.59951268524084e-07,2.55844083024637e-14,2143,-1.53553217783121e-07,4.73455754831289e-07,"3.OLDER","3.OLDER"
"5042",2007,"Weakfish",4.92410029095105e-07,9.95963090617073e-14,2140,-1.26144075968837e-07,1.11096413415905e-06,"3.OLDER","3.OLDER"
"5052",2008,"Weakfish",1.37684889804249e-07,1.89571288804081e-14,2142,-1.32177494212079e-07,4.07547273820576e-07,"3.OLDER","3.OLDER"
"5062",2009,"Weakfish",5.22776798309108e-06,1.26749199485354e-11,2140,-1.75019536406787e-06,1.220573133025e-05,"3.OLDER","3.OLDER"
"5072",2010,"Weakfish",1.14666213041687e-06,2.57709282080451e-13,2135,1.51666664075307e-07,2.14165759675843e-06,"3.OLDER","3.OLDER"
"5082",2011,"Weakfish",0,0,2094,0,0,"3.OLDER","3.OLDER"
"5092",2012,"Weakfish",0,0,2143,0,0,"3.OLDER","3.OLDER"
"5102",2013,"Weakfish",3.46407677897699e-07,5.93930877375488e-14,2136,-1.31257985357017e-07,8.24073341152415e-07,"3.OLDER","3.OLDER"
"5112",2014,"Weakfish",0,0,2132,0,0,"3.OLDER","3.OLDER"
"5122",2015,"Weakfish",3.30095122426699e-07,5.45124887963546e-14,2134,-1.27523907946903e-07,7.87714152800301e-07,"3.OLDER","3.OLDER"
"5132",2016,"Weakfish",9.67717333264373e-07,2.5540277375463e-13,2132,-2.28155009495092e-08,1.95825016747826e-06,"3.OLDER","3.OLDER"
"5142",2017,"Weakfish",0,0,2135,0,0,"3.OLDER","3.OLDER"
"5152",2018,"Weakfish",0,0,2137,0,0,"3.OLDER","3.OLDER"
"5162",2023,"Weakfish",1.88700587647254e-07,3.5607911778419e-14,1793,-1.81152564141364e-07,5.58553739435872e-07,"3.OLDER","3.OLDER"
"5172",2024,"Weakfish",0,0,2025,0,0,"3.OLDER","3.OLDER"
