"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage","life.stage.1"
"2241",2009,"Blueback Herring",2.79100752431685e-07,7.78972300079325e-14,2140,-2.67936722334417e-07,8.26138227197786e-07,"2.YEARLING","2.YEARLING"
"2251",2010,"Blueback Herring",2.04417550347482e-07,4.17865348900653e-14,2135,-1.96240848333583e-07,6.05075949028547e-07,"2.YEARLING","2.YEARLING"
"2261",2011,"Blueback Herring",0,0,2094,0,0,"2.YEARLING","2.YEARLING"
"2271",2012,"Blueback Herring",0,0,2143,0,0,"2.YEARLING","2.YEARLING"
"2281",2013,"Blueback Herring",0,0,2136,0,0,"2.YEARLING","2.YEARLING"
"2291",2014,"Blueback Herring",0,0,2132,0,0,"2.YEARLING","2.YEARLING"
"2301",2015,"Blueback Herring",0,0,2134,0,0,"2.YEARLING","2.YEARLING"
"2311",2016,"Blueback Herring",9.53855494042234e-06,7.03762448267792e-11,2132,-6.90399298033967e-06,2.59811028611843e-05,"2.YEARLING","2.YEARLING"
"2321",2017,"Blueback Herring",0,0,2135,0,0,"2.YEARLING","2.YEARLING"
"2331",2018,"Blueback Herring",6.412728056509e-07,4.11230811267377e-13,2137,-6.15621893424864e-07,1.89816750472666e-06,"2.YEARLING","2.YEARLING"
"2341",2023,"Blueback Herring",8.12007971768388e-06,1.02681804084834e-11,1793,1.83945539702674e-06,1.4400704038341e-05,"2.YEARLING","2.YEARLING"
"2351",2024,"Blueback Herring",6.23768504682112e-07,1.18300198142152e-13,2025,-5.03694939375261e-08,1.29790650330175e-06,"2.YEARLING","2.YEARLING"
"1892",1974,"Blueback Herring",0,0,1675,0,0,"3.OLDER","3.OLDER"
"1902",1975,"Blueback Herring",0,0,880,0,0,"3.OLDER","3.OLDER"
"1912",1976,"Blueback Herring",0,0,866,0,0,"3.OLDER","3.OLDER"
"1922",1977,"Blueback Herring",0,0,818,0,0,"3.OLDER","3.OLDER"
"1932",1978,"Blueback Herring",0,0,872,0,0,"3.OLDER","3.OLDER"
"1942",1979,"Blueback Herring",0,0,2136,0,0,"3.OLDER","3.OLDER"
"1952",1980,"Blueback Herring",9.87798146621373e-07,3.47696408118772e-13,2023,-1.67931286000758e-07,2.1435275792435e-06,"3.OLDER","3.OLDER"
"1962",1981,"Blueback Herring",0,0,1154,0,0,"3.OLDER","3.OLDER"
"1972",1982,"Blueback Herring",0,0,1000,0,0,"3.OLDER","3.OLDER"
"1982",1983,"Blueback Herring",2.43724797911176e-06,2.16574690634614e-12,1199,-4.47181481876901e-07,5.32167744010041e-06,"3.OLDER","3.OLDER"
"1992",1984,"Blueback Herring",0,0,1641,0,0,"3.OLDER","3.OLDER"
"2002",1985,"Blueback Herring",2.50228500619226e-06,5.28642186467737e-13,1889,1.0772124383788e-06,3.92735757400572e-06,"3.OLDER","3.OLDER"
"2012",1986,"Blueback Herring",3.53280389056966e-07,4.98581028490186e-14,2222,-8.43666009987062e-08,7.90927379112639e-07,"3.OLDER","3.OLDER"
"2022",1987,"Blueback Herring",3.99728511824337e-07,5.81962318472375e-14,2065,-7.30998336292195e-08,8.72556857277893e-07,"3.OLDER","3.OLDER"
"2032",1988,"Blueback Herring",3.61223819591268e-07,6.53126017127778e-14,1733,-1.39680253799843e-07,8.62127892982379e-07,"3.OLDER","3.OLDER"
"2042",1989,"Blueback Herring",1.0842097204914e-05,3.33288272903866e-11,1725,-4.7320318521037e-07,2.21573975950384e-05,"3.OLDER","3.OLDER"
"2052",1990,"Blueback Herring",2.63411894197325e-07,6.93858260046225e-14,1725,-2.52875418429431e-07,7.79699206824081e-07,"3.OLDER","3.OLDER"
"2062",1991,"Blueback Herring",1.81901727385497e-06,4.76479253741746e-13,1716,4.66078730840434e-07,3.1719558168695e-06,"3.OLDER","3.OLDER"
"2072",1992,"Blueback Herring",2.60255234149187e-07,3.39385673028554e-14,1722,-1.00824258692278e-07,6.21334726990652e-07,"3.OLDER","3.OLDER"
"2082",1993,"Blueback Herring",2.54894289718431e-07,3.26497784763952e-14,1707,-9.92630044248909e-08,6.09051583861753e-07,"3.OLDER","3.OLDER"
"2092",1994,"Blueback Herring",0,0,1706,0,0,"3.OLDER","3.OLDER"
"2102",1995,"Blueback Herring",1.30138080849248e-06,5.07764115762632e-13,1720,-9.52675463605645e-08,2.69802916334553e-06,"3.OLDER","3.OLDER"
"2112",1996,"Blueback Herring",0,0,1720,0,0,"3.OLDER","3.OLDER"
"2122",1997,"Blueback Herring",4.07755719936242e-07,1.66264727140723e-13,2040,-3.91445491138793e-07,1.20695693101128e-06,"3.OLDER","3.OLDER"
"2132",1998,"Blueback Herring",0,0,2151,0,0,"3.OLDER","3.OLDER"
"2142",1999,"Blueback Herring",9.74592002952066e-08,9.4982957221812e-15,2099,-9.35608322833983e-08,2.88479232873812e-07,"3.OLDER","3.OLDER"
"2152",2000,"Blueback Herring",1.39271075820929e-07,1.93964325603189e-14,2143,-1.33700232788092e-07,4.12242384429949e-07,"3.OLDER","3.OLDER"
"2162",2001,"Blueback Herring",0,0,2098,0,0,"3.OLDER","3.OLDER"
"2172",2002,"Blueback Herring",6.63654624182667e-07,4.40437460199037e-13,2142,-6.3710843921536e-07,1.96441768758069e-06,"3.OLDER","3.OLDER"
"2182",2003,"Blueback Herring",0,0,2144,0,0,"3.OLDER","3.OLDER"
"2192",2004,"Blueback Herring",0,0,2139,0,0,"3.OLDER","3.OLDER"
"2202",2005,"Blueback Herring",7.44898983176737e-08,5.54874495137737e-15,2142,-7.15103023849668e-08,2.20490099020314e-07,"3.OLDER","3.OLDER"
"2212",2006,"Blueback Herring",0,0,2143,0,0,"3.OLDER","3.OLDER"
"2222",2007,"Blueback Herring",0,0,2140,0,0,"3.OLDER","3.OLDER"
"2232",2008,"Blueback Herring",0,0,2142,0,0,"3.OLDER","3.OLDER"
"2242",2009,"Blueback Herring",0,0,2140,0,0,"3.OLDER","3.OLDER"
"2252",2010,"Blueback Herring",3.00590582241241e-07,4.91012283681731e-14,2135,-1.33721838602526e-07,7.34903003085009e-07,"3.OLDER","3.OLDER"
"2262",2011,"Blueback Herring",0,0,2094,0,0,"3.OLDER","3.OLDER"
"2272",2012,"Blueback Herring",0,0,2143,0,0,"3.OLDER","3.OLDER"
"2282",2013,"Blueback Herring",2.80260804206565e-07,7.85461183745106e-14,2136,-2.69050372038302e-07,8.29571980451432e-07,"3.OLDER","3.OLDER"
"2292",2014,"Blueback Herring",0,0,2132,0,0,"3.OLDER","3.OLDER"
"2302",2015,"Blueback Herring",0,0,2134,0,0,"3.OLDER","3.OLDER"
"2312",2016,"Blueback Herring",1.49736423641403e-07,2.24209965649177e-14,2132,-1.43746966695747e-07,4.43219813978552e-07,"3.OLDER","3.OLDER"
"2322",2017,"Blueback Herring",7.04295925748147e-08,4.9603275102544e-15,2135,-6.76124088718222e-08,2.08471594021452e-07,"3.OLDER","3.OLDER"
"2332",2018,"Blueback Herring",0,0,2137,0,0,"3.OLDER","3.OLDER"
"2342",2023,"Blueback Herring",1.88700587647254e-07,3.5607911778419e-14,1793,-1.81152564141364e-07,5.58553739435872e-07,"3.OLDER","3.OLDER"
"2352",2024,"Blueback Herring",0,0,2025,0,0,"3.OLDER","3.OLDER"
