"","YEAR","AI","LCI","UCI","SPECIES","LIFE.STAGE","AIC","DEV.EXP","RMSE","NA.fit"
"117","1996",0.00378076848533934,0.00329982961498596,0.00433180254968891,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"118","1997",0.00100590190509797,0.000861269014441909,0.00117482299457318,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"119","1998",0.000713012826310942,0.000609069593698095,0.000834694911294349,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"120","1999",0.00132696394235608,0.00114787194162412,0.00153399803624592,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"121","2000",0.00124759872937079,0.00107802430235521,0.00144384740318658,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"122","2001",0.00113225509515199,0.000975852616971577,0.00131372461189492,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"123","2002",0.000771761286542473,0.000660898700724792,0.000901220539172638,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"124","2003",0.00178195427323133,0.00155164634276278,0.00204644637400653,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"125","2004",0.00129234020876783,0.00111803260360563,0.00149382335525092,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"126","2005",0.00194212944762141,0.00169435309432904,0.00222613976032657,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"127","2006",0.00178814497796025,0.001558478836592,0.00205165600400228,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"128","2007",0.00124771083503006,0.0010808342054092,0.00144035257217089,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"129","2008",0.00143214630962461,0.00124215221142205,0.00165120106321213,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"130","2009",0.00279740169662351,0.00245394848141987,0.00318892442588861,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"131","2010",0.00345044916200906,0.00303688728271936,0.0039203297031651,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"132","2011",0.00275524763447177,0.00241495912409629,0.00314348572260125,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"133","2012",0.00302449616865307,0.00263754942863395,0.00346821067119673,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"134","2013",0.00188427233998743,0.00164097728112407,0.00216363888280624,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"135","2014",0.000855923257020346,0.000734890411725181,0.000996889618124832,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"136","2015",0.000639740809785835,0.000544931234991361,0.000751045778669531,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"137","2016",0.000424148323531126,0.000356412534493692,0.000504757220757758,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"138","2017",0.00105698563341637,0.000911866204844156,0.00122520017006174,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"139","2018",0.00170675489014728,0.00148410384675142,0.00196280891085755,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"140","2023",0.00142865196939766,0.00115798610995809,0.00176258284284402,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
"141","2024",0.000775838149758791,0.000624045975913992,0.000964552064837132,"White Perch","Older.age",-148201.341199746,0.426766204418481,0.00797591035015329,FALSE
