"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage","life.stage.1"
"271",2009,"Channel Catfish",0.000241427815428296,4.52841264168921e-10,2140,0.000199718883525989,0.000283136747330604,"1.YOY","1.YOY"
"272",2010,"Channel Catfish",0.000275649447001196,4.51700008311011e-10,2135,0.000233993105924145,0.000317305788078246,"1.YOY","1.YOY"
"273",2011,"Channel Catfish",0.0002746451209485,5.38221784693896e-10,2094,0.000229173890394664,0.000320116351502335,"1.YOY","1.YOY"
"274",2012,"Channel Catfish",0.000373892485932653,1.19484354069103e-09,2143,0.000306142128399141,0.000441642843466164,"1.YOY","1.YOY"
"275",2013,"Channel Catfish",0.000413185040316907,1.15659804350197e-09,2136,0.000346527804821297,0.000479842275812517,"1.YOY","1.YOY"
"276",2014,"Channel Catfish",0.000244440220364404,5.29165010594159e-10,2132,0.000199353190026417,0.00028952725070239,"1.YOY","1.YOY"
"277",2015,"Channel Catfish",7.0214124025457e-05,8.91034611306708e-11,2134,5.17127766075097e-05,8.87154714434042e-05,"1.YOY","1.YOY"
"278",2016,"Channel Catfish",9.24628792847588e-05,1.73746446397939e-10,2132,6.66275478860265e-05,0.000118298210683491,"1.YOY","1.YOY"
"279",2017,"Channel Catfish",0.000188530916047422,9.93881910153219e-10,2135,0.000126740166367194,0.00025032166572765,"1.YOY","1.YOY"
"280",2018,"Channel Catfish",0.000248244094623946,7.296260411814e-10,2137,0.000195301376524074,0.000301186812723817,"1.YOY","1.YOY"
"281",2023,"Channel Catfish",0.000126750298692327,4.18821652593126e-10,1793,8.6638638783994e-05,0.00016686195860066,"1.YOY","1.YOY"
"282",2024,"Channel Catfish",3.2530701812635e-05,4.15908188162628e-11,2025,1.98904767527496e-05,4.51709268725204e-05,"1.YOY","1.YOY"
"2361",1974,"Channel Catfish",0,0,1675,0,0,"2.YEARLING","2.YEARLING"
"2371",1975,"Channel Catfish",0,0,880,0,0,"2.YEARLING","2.YEARLING"
"2381",1976,"Channel Catfish",0,0,866,0,0,"2.YEARLING","2.YEARLING"
"2391",1977,"Channel Catfish",0,0,818,0,0,"2.YEARLING","2.YEARLING"
"2401",1978,"Channel Catfish",0,0,872,0,0,"2.YEARLING","2.YEARLING"
"2411",1979,"Channel Catfish",0,0,2136,0,0,"2.YEARLING","2.YEARLING"
"2421",1980,"Channel Catfish",0,0,2023,0,0,"2.YEARLING","2.YEARLING"
"2431",1981,"Channel Catfish",9.22515961675466e-07,4.74870926596336e-13,1154,-4.2813726976941e-07,2.27316919312034e-06,"2.YEARLING","2.YEARLING"
"2441",1982,"Channel Catfish",0,0,1000,0,0,"2.YEARLING","2.YEARLING"
"2451",1983,"Channel Catfish",0,0,1199,0,0,"2.YEARLING","2.YEARLING"
"2461",1984,"Channel Catfish",0,0,1641,0,0,"2.YEARLING","2.YEARLING"
"2471",1985,"Channel Catfish",0,0,1889,0,0,"2.YEARLING","2.YEARLING"
"2481",1986,"Channel Catfish",0,0,2222,0,0,"2.YEARLING","2.YEARLING"
"2491",1987,"Channel Catfish",2.24519207786651e-07,3.12568186657233e-14,2065,-1.22000913687186e-07,5.71039329260488e-07,"2.YEARLING","2.YEARLING"
"2501",1988,"Channel Catfish",6.57001574456163e-07,8.65324933222667e-14,1733,8.04400197659289e-08,1.2335631291464e-06,"2.YEARLING","2.YEARLING"
"2511",1989,"Channel Catfish",1.31772116484361e-05,1.64992015838247e-10,1725,-1.19988350635521e-05,3.83532583604243e-05,"2.YEARLING","2.YEARLING"
"2521",1990,"Channel Catfish",0,0,1725,0,0,"2.YEARLING","2.YEARLING"
"2531",1991,"Channel Catfish",0,0,1716,0,0,"2.YEARLING","2.YEARLING"
"2541",1992,"Channel Catfish",6.53551105904813e-07,2.19932436735899e-13,1722,-2.65629207725015e-07,1.57273141953464e-06,"2.YEARLING","2.YEARLING"
"2551",1993,"Channel Catfish",2.44432120546906e-06,3.07288634494459e-13,1707,1.3578222324949e-06,3.53082017844323e-06,"2.YEARLING","2.YEARLING"
"2561",1994,"Channel Catfish",1.30464528522897e-05,3.88812214218281e-12,1706,9.18166178142832e-06,1.6911243923151e-05,"2.YEARLING","2.YEARLING"
"2571",1995,"Channel Catfish",7.29621790495227e-06,2.43649985454207e-12,1720,4.23679674381594e-06,1.03556390660886e-05,"2.YEARLING","2.YEARLING"
"2581",1996,"Channel Catfish",1.38467256496808e-05,5.95850927058297e-12,1720,9.0623542997675e-06,1.86310969995942e-05,"2.YEARLING","2.YEARLING"
"2591",1997,"Channel Catfish",9.57322936911628e-07,2.15091894133738e-13,2040,4.83141247958342e-08,1.86633174902742e-06,"2.YEARLING","2.YEARLING"
"2601",1998,"Channel Catfish",3.49706847493014e-06,9.74172708986325e-13,2151,1.56254479225219e-06,5.43159215760809e-06,"2.YEARLING","2.YEARLING"
"2611",1999,"Channel Catfish",1.90575226320315e-05,2.14253372042711e-11,2099,9.98517037895357e-06,2.81298748851094e-05,"2.YEARLING","2.YEARLING"
"2621",2000,"Channel Catfish",6.35165584249451e-06,2.16091632763833e-12,2143,3.47044495742285e-06,9.23286672756617e-06,"2.YEARLING","2.YEARLING"
"2631",2001,"Channel Catfish",1.10607254412128e-05,5.38540250344551e-12,2098,6.51225731917033e-06,1.56091935632552e-05,"2.YEARLING","2.YEARLING"
"2641",2002,"Channel Catfish",2.35134415912805e-06,5.01517155251685e-13,2142,9.6331379072292e-07,3.73937452753317e-06,"2.YEARLING","2.YEARLING"
"2651",2003,"Channel Catfish",1.37621881150188e-05,2.45481907505430e-11,2144,4.05114648256317e-06,2.34732297474744e-05,"2.YEARLING","2.YEARLING"
"2661",2004,"Channel Catfish",6.04258937060895e-06,1.25380595012645e-11,2139,-8.97598622526236e-07,1.29827773637441e-05,"2.YEARLING","2.YEARLING"
"2671",2005,"Channel Catfish",6.33593390163146e-05,7.29388254032878e-11,2142,4.662010989221e-05,8.00985681404192e-05,"2.YEARLING","2.YEARLING"
"2681",2006,"Channel Catfish",3.51941104612083e-05,4.35734740289492e-11,2143,2.22561099267513e-05,4.81321109956654e-05,"2.YEARLING","2.YEARLING"
"2691",2007,"Channel Catfish",2.9324584284804e-05,4.74255164998531e-11,2140,1.58268117209386e-05,4.28223568486693e-05,"2.YEARLING","2.YEARLING"
"2701",2008,"Channel Catfish",5.41170276181668e-06,3.57529895129005e-12,2142,1.70564441752745e-06,9.11776110610592e-06,"2.YEARLING","2.YEARLING"
"2711",2009,"Channel Catfish",1.37031136674686e-05,2.16091255029321e-11,2140,4.59193281468859e-06,2.28142945202485e-05,"2.YEARLING","2.YEARLING"
"2721",2010,"Channel Catfish",3.01531607749113e-05,2.7036822819588e-11,2135,1.99617595688097e-05,4.03445619810129e-05,"2.YEARLING","2.YEARLING"
"2731",2011,"Channel Catfish",2.91573292545459e-05,9.64666570630046e-11,2094,9.90671082881115e-06,4.84079476802807e-05,"2.YEARLING","2.YEARLING"
"2741",2012,"Channel Catfish",5.41573559182048e-05,4.89200509173378e-11,2143,4.04485533591173e-05,6.78661584772924e-05,"2.YEARLING","2.YEARLING"
"2751",2013,"Channel Catfish",1.30473965326976e-05,5.22897396349955e-12,2136,8.56547435820822e-06,1.7529318707187e-05,"2.YEARLING","2.YEARLING"
"2761",2014,"Channel Catfish",8.4593052718786e-07,2.30597241040237e-13,2132,-9.5272087120119e-08,1.78713314149584e-06,"2.YEARLING","2.YEARLING"
"2771",2015,"Channel Catfish",7.61269864481156e-06,2.38246517398416e-12,2134,4.58739234422355e-06,1.06380049453996e-05,"2.YEARLING","2.YEARLING"
"2781",2016,"Channel Catfish",1.37236832972201e-05,5.36236895869651e-12,2132,9.18495257247686e-06,1.82624140219634e-05,"2.YEARLING","2.YEARLING"
"2791",2017,"Channel Catfish",2.12650499148532e-05,2.48663980831129e-11,2135,1.14912709693232e-05,3.10388288603833e-05,"2.YEARLING","2.YEARLING"
"2801",2018,"Channel Catfish",3.13031852723375e-05,1.73216774672205e-11,2137,2.31457986713437e-05,3.94605718733314e-05,"2.YEARLING","2.YEARLING"
"2811",2023,"Channel Catfish",2.91653055958563e-05,3.04696521861701e-11,1793,1.83462383607204e-05,3.99843728309922e-05,"2.YEARLING","2.YEARLING"
"2821",2024,"Channel Catfish",8.97887639238888e-06,3.28959939594284e-12,2025,5.42397484108622e-06,1.25337779436915e-05,"2.YEARLING","2.YEARLING"
"2362",1974,"Channel Catfish",0,0,1675,0,0,"3.OLDER","3.OLDER"
"2372",1975,"Channel Catfish",0,0,880,0,0,"3.OLDER","3.OLDER"
"2382",1976,"Channel Catfish",0,0,866,0,0,"3.OLDER","3.OLDER"
"2392",1977,"Channel Catfish",0,0,818,0,0,"3.OLDER","3.OLDER"
"2402",1978,"Channel Catfish",0,0,872,0,0,"3.OLDER","3.OLDER"
"2412",1979,"Channel Catfish",0,0,2136,0,0,"3.OLDER","3.OLDER"
"2422",1980,"Channel Catfish",0,0,2023,0,0,"3.OLDER","3.OLDER"
"2432",1981,"Channel Catfish",5.54472892840686e-07,3.07440188895119e-13,1154,-5.32293977127059e-07,1.64123976280843e-06,"3.OLDER","3.OLDER"
"2442",1982,"Channel Catfish",0,0,1000,0,0,"3.OLDER","3.OLDER"
"2452",1983,"Channel Catfish",0,0,1199,0,0,"3.OLDER","3.OLDER"
"2462",1984,"Channel Catfish",0,0,1641,0,0,"3.OLDER","3.OLDER"
"2472",1985,"Channel Catfish",0,0,1889,0,0,"3.OLDER","3.OLDER"
"2482",1986,"Channel Catfish",9.70364606187139e-08,9.41607468940721e-15,2222,-9.31550021939653e-08,2.87227923431393e-07,"3.OLDER","3.OLDER"
"2492",1987,"Channel Catfish",5.61298019466627e-08,3.15055466657158e-15,2065,-5.38846098687962e-08,1.66144213762122e-07,"3.OLDER","3.OLDER"
"2502",1988,"Channel Catfish",0,0,1733,0,0,"3.OLDER","3.OLDER"
"2512",1989,"Channel Catfish",0,0,1725,0,0,"3.OLDER","3.OLDER"
"2522",1990,"Channel Catfish",1.04397699701135e-07,1.08988797028883e-14,1725,-1.00221791713089e-07,3.09017191115359e-07,"3.OLDER","3.OLDER"
"2532",1991,"Channel Catfish",7.37652670969331e-08,5.44131462988189e-15,1716,-7.08146564130558e-08,2.18345190606922e-07,"3.OLDER","3.OLDER"
"2542",1992,"Channel Catfish",0,0,1722,0,0,"3.OLDER","3.OLDER"
"2552",1993,"Channel Catfish",0,0,1707,0,0,"3.OLDER","3.OLDER"
"2562",1994,"Channel Catfish",0,0,1706,0,0,"3.OLDER","3.OLDER"
"2572",1995,"Channel Catfish",5.50663187864334e-07,7.42309993237817e-14,1720,1.66540053569168e-08,1.08467237037175e-06,"3.OLDER","3.OLDER"
"2582",1996,"Channel Catfish",8.42875049802901e-07,1.51468148325907e-13,1720,8.00644320157582e-08,1.60568566759004e-06,"3.OLDER","3.OLDER"
"2592",1997,"Channel Catfish",2.72118086586083e-07,3.1510857333681e-14,2040,-7.58073501572933e-08,6.20043523329459e-07,"3.OLDER","3.OLDER"
"2602",1998,"Channel Catfish",7.97448323119351e-07,1.37445947576884e-13,2151,7.08037385999612e-08,1.52409290763874e-06,"3.OLDER","3.OLDER"
"2612",1999,"Channel Catfish",1.68793269407109e-06,3.72604816699561e-13,2099,4.91521951962412e-07,2.88434343617976e-06,"3.OLDER","3.OLDER"
"2622",2000,"Channel Catfish",1.70327993561897e-05,1.36824411386904e-11,2143,9.78280170940432e-06,2.4282797002975e-05,"3.OLDER","3.OLDER"
"2632",2001,"Channel Catfish",1.90745731546605e-06,3.31565309932259e-13,2098,7.78855838134144e-07,3.03605879279796e-06,"3.OLDER","3.OLDER"
"2642",2002,"Channel Catfish",2.57805186326057e-06,5.18104455798316e-13,2142,1.16725418910782e-06,3.98884953741332e-06,"3.OLDER","3.OLDER"
"2652",2003,"Channel Catfish",1.22304369247667e-05,7.96085963335291e-12,2144,6.70029783361457e-06,1.77605760159188e-05,"3.OLDER","3.OLDER"
"2662",2004,"Channel Catfish",8.81132780572919e-06,4.1339298627675e-12,2139,4.82624249161011e-06,1.27964131198483e-05,"3.OLDER","3.OLDER"
"2672",2005,"Channel Catfish",7.11150995636899e-06,1.26518418404395e-12,2142,4.90689398948876e-06,9.31612592324921e-06,"3.OLDER","3.OLDER"
"2682",2006,"Channel Catfish",3.7500403852409e-05,2.68104890704389e-11,2143,2.73517500100022e-05,4.76490576948158e-05,"3.OLDER","3.OLDER"
"2692",2007,"Channel Catfish",1.50157854910365e-05,6.32299052414004e-12,2140,1.00872562583407e-05,1.99443147237322e-05,"3.OLDER","3.OLDER"
"2702",2008,"Channel Catfish",6.63341904007003e-06,1.94730268976069e-12,2142,3.89832159884702e-06,9.36851648129304e-06,"3.OLDER","3.OLDER"
"2712",2009,"Channel Catfish",3.15524819129536e-05,2.33410477450907e-11,2140,2.2083217473857e-05,4.10217463520503e-05,"3.OLDER","3.OLDER"
"2722",2010,"Channel Catfish",1.92669691603809e-05,8.03497630214805e-12,2135,1.37111465424122e-05,2.48227917783495e-05,"3.OLDER","3.OLDER"
"2732",2011,"Channel Catfish",1.20099033173571e-05,4.28336229854446e-12,2094,7.95343137660752e-06,1.60663752581066e-05,"3.OLDER","3.OLDER"
"2742",2012,"Channel Catfish",9.23268049630193e-05,1.04133175319056e-10,2143,7.23258548279461e-05,0.000112327755098093,"3.OLDER","3.OLDER"
"2752",2013,"Channel Catfish",5.37812183585394e-05,7.61439262838078e-11,2136,3.66781628650939e-05,7.08842738519849e-05,"3.OLDER","3.OLDER"
"2762",2014,"Channel Catfish",6.76388351927146e-06,1.60771513806765e-12,2132,4.27868765688945e-06,9.24907938165347e-06,"3.OLDER","3.OLDER"
"2772",2015,"Channel Catfish",1.43727459311262e-05,4.51253426458299e-12,2134,1.02091715495614e-05,1.85363203126909e-05,"3.OLDER","3.OLDER"
"2782",2016,"Channel Catfish",2.55808382727463e-05,2.64264281550104e-11,2132,1.5505136490722e-05,3.56565400547706e-05,"3.OLDER","3.OLDER"
"2792",2017,"Channel Catfish",4.43551906328574e-05,1.15438076320774e-10,2135,2.32965364974696e-05,6.54138447682452e-05,"3.OLDER","3.OLDER"
"2802",2018,"Channel Catfish",8.28292170545657e-05,5.94806827856645e-11,2137,6.77129678177541e-05,9.79454662913774e-05,"3.OLDER","3.OLDER"
"2812",2023,"Channel Catfish",3.49183594598681e-05,4.0039310113801e-11,1793,2.25161413625607e-05,4.73205775571754e-05,"3.OLDER","3.OLDER"
"2822",2024,"Channel Catfish",3.0416779469575e-05,1.18335357567395e-10,2025,9.09549644929445e-06,5.17380624898556e-05,"3.OLDER","3.OLDER"
