"","YEAR","SPECIES","AI.D","VAR","SAMPLE_N","LCI","UCI","life.stage","life.stage.1"
"111",1990,"Atlantic Tomcod",0.000867862294020348,3.96973746374209e-08,1725,0.000477347973659217,0.00125837661438148,"1.YOY","1.YOY"
"112",1991,"Atlantic Tomcod",0.00231348511424481,5.45137333569151e-07,1716,0.000866350158326999,0.00376062007016262,"1.YOY","1.YOY"
"113",1992,"Atlantic Tomcod",0.00248091313297009,1.33172883636327e-07,1722,0.00176565307552433,0.00319617319041585,"1.YOY","1.YOY"
"114",1993,"Atlantic Tomcod",0.00141351903533147,1.2647462373968e-07,1707,0.000716478925611557,0.00211055914505139,"1.YOY","1.YOY"
"115",1994,"Atlantic Tomcod",0.000482610717931881,9.8351983983511e-09,1706,0.000288232483123799,0.000676988952739962,"1.YOY","1.YOY"
"116",1995,"Atlantic Tomcod",0.00169750650426612,3.60883254815587e-07,1720,0.000520064738530094,0.00287494827000214,"1.YOY","1.YOY"
"117",1996,"Atlantic Tomcod",0.00143128728517752,2.10349930265758e-08,1720,0.00114701975412465,0.00171555481623039,"1.YOY","1.YOY"
"118",1997,"Atlantic Tomcod",0.00147352856928004,1.41707646543263e-08,2040,0.00124020816833734,0.00170684897022273,"1.YOY","1.YOY"
"119",1998,"Atlantic Tomcod",0.000386982923230731,2.35828721805414e-09,2151,0.000291801012255605,0.000482164834205857,"1.YOY","1.YOY"
"120",1999,"Atlantic Tomcod",0.000433326844316487,1.31131052998316e-08,2099,0.000208882407272854,0.00065777128136012,"1.YOY","1.YOY"
"121",2000,"Atlantic Tomcod",0.00112542678485955,1.38600305210616e-08,2143,0.000894678668399826,0.00135617490131927,"1.YOY","1.YOY"
"122",2001,"Atlantic Tomcod",0.000932619154866614,2.48492658167726e-08,2098,0.000623651616827885,0.00124158669290534,"1.YOY","1.YOY"
"123",2002,"Atlantic Tomcod",9.30414875256799e-05,1.5053728455324e-10,2142,6.89935347575184e-05,0.000117089440293841,"1.YOY","1.YOY"
"124",2003,"Atlantic Tomcod",0.000314608981433673,1.78072033358947e-09,2144,0.000231899760463353,0.000397318202403994,"1.YOY","1.YOY"
"125",2004,"Atlantic Tomcod",0.000966138123847072,1.65603334875665e-08,2139,0.000713911683667151,0.00121836456402699,"1.YOY","1.YOY"
"126",2005,"Atlantic Tomcod",0.00048074768205335,7.71518176576163e-09,2142,0.000308588911520595,0.000652906452586105,"1.YOY","1.YOY"
"127",2006,"Atlantic Tomcod",0.000253253832626734,1.63134838811178e-09,2143,0.00017408952268993,0.000332418142563537,"1.YOY","1.YOY"
"128",2007,"Atlantic Tomcod",0.000205923043605138,8.67270831565159e-10,2140,0.000148202097437038,0.000263643989773238,"1.YOY","1.YOY"
"129",2008,"Atlantic Tomcod",0.000203753391865723,1.38784025993379e-09,2142,0.00013073608472172,0.000276770699009726,"1.YOY","1.YOY"
"130",2009,"Atlantic Tomcod",0.000570546953311291,6.08184504910961e-09,2140,0.000417694030733215,0.000723399875889368,"1.YOY","1.YOY"
"131",2010,"Atlantic Tomcod",0.000170548299654324,3.86667286414814e-09,2135,4.86704490213582e-05,0.000292426150287289,"1.YOY","1.YOY"
"132",2011,"Atlantic Tomcod",9.0471033182401e-05,1.59606130904301e-10,2094,6.57093104539242e-05,0.000115232755910878,"1.YOY","1.YOY"
"133",2012,"Atlantic Tomcod",0.000107178277546016,1.3402309122955e-09,2143,3.54243154764936e-05,0.000178932239615538,"1.YOY","1.YOY"
"134",2013,"Atlantic Tomcod",0.000252965570448818,9.07397951718214e-10,2136,0.000193924398616607,0.000312006742281029,"1.YOY","1.YOY"
"135",2014,"Atlantic Tomcod",0.0010492774669788,4.01650492390105e-08,2132,0.000656469558254215,0.00144208537570339,"1.YOY","1.YOY"
"136",2015,"Atlantic Tomcod",0.00153691314075057,4.57252180359376e-08,2134,0.00111779740779981,0.00195602887370134,"1.YOY","1.YOY"
"137",2016,"Atlantic Tomcod",0.000154440603025811,1.07963850164339e-09,2132,9.00392112092269e-05,0.000218841994842396,"1.YOY","1.YOY"
"138",2017,"Atlantic Tomcod",4.82422569619005e-05,8.06644243259511e-11,2135,3.06388353487432e-05,6.58456785750579e-05,"1.YOY","1.YOY"
"139",2018,"Atlantic Tomcod",0.000818054820334452,1.01359316371764e-08,2137,0.000620727186746612,0.00101538245392229,"1.YOY","1.YOY"
"140",2023,"Atlantic Tomcod",0.000295479495055015,2.17592629186602e-09,1793,0.000204051717859939,0.000386907272250091,"1.YOY","1.YOY"
"141",2024,"Atlantic Tomcod",0.000825239200079631,1.813084361294e-08,2025,0.000561323590796151,0.00108915480936311,"1.YOY","1.YOY"
"951",1974,"Atlantic Tomcod",0,0,1675,0,0,"2.YEARLING","2.YEARLING"
"961",1975,"Atlantic Tomcod",0,0,880,0,0,"2.YEARLING","2.YEARLING"
"971",1976,"Atlantic Tomcod",0,0,866,0,0,"2.YEARLING","2.YEARLING"
"981",1977,"Atlantic Tomcod",0,0,818,0,0,"2.YEARLING","2.YEARLING"
"991",1978,"Atlantic Tomcod",0,0,872,0,0,"2.YEARLING","2.YEARLING"
"1001",1979,"Atlantic Tomcod",0,0,2136,0,0,"2.YEARLING","2.YEARLING"
"1011",1980,"Atlantic Tomcod",5.82997236426189e-05,5.46935284571894e-10,2023,1.24618944050625e-05,0.000104137552880175,"2.YEARLING","2.YEARLING"
"1021",1981,"Atlantic Tomcod",8.07673360889858e-05,4.86661709849455e-09,1154,-5.59645045538456e-05,0.000217499176731817,"2.YEARLING","2.YEARLING"
"1031",1982,"Atlantic Tomcod",4.04621245633234e-05,7.22633101218485e-11,1000,2.38005900552388e-05,5.7123659071408e-05,"2.YEARLING","2.YEARLING"
"1041",1983,"Atlantic Tomcod",2.12399738510002e-05,5.23217506826969e-11,1199,7.06255386629742e-06,3.54173938357029e-05,"2.YEARLING","2.YEARLING"
"1051",1984,"Atlantic Tomcod",2.31580769969418e-05,1.03716575120688e-10,1641,3.1971753393604e-06,4.31189786545231e-05,"2.YEARLING","2.YEARLING"
"1061",1985,"Atlantic Tomcod",0.000131559626493825,2.02544201209582e-09,1889,4.3350000977857e-05,0.000219769252009793,"2.YEARLING","2.YEARLING"
"1071",1986,"Atlantic Tomcod",9.36360241956151e-05,5.84998003614553e-10,2222,4.62300295252607e-05,0.000141042018865969,"2.YEARLING","2.YEARLING"
"1081",1987,"Atlantic Tomcod",0.000139097813070648,4.02640565720922e-10,2065,9.97686381838864e-05,0.00017842698795741,"2.YEARLING","2.YEARLING"
"1091",1988,"Atlantic Tomcod",0.000114189728867153,6.29633709950497e-10,1733,6.5008422864304e-05,0.000163371034870001,"2.YEARLING","2.YEARLING"
"1101",1989,"Atlantic Tomcod",0.000239057395038707,9.61111894699066e-10,1725,0.000178293857825375,0.000299820932252038,"2.YEARLING","2.YEARLING"
"1111",1990,"Atlantic Tomcod",1.92171289870528e-05,2.42838925905765e-11,1725,9.55850580484099e-06,2.88757521692645e-05,"2.YEARLING","2.YEARLING"
"1121",1991,"Atlantic Tomcod",1.64257754268862e-05,1.09040392255783e-11,1716,9.9536075451806e-06,2.28979433085918e-05,"2.YEARLING","2.YEARLING"
"1131",1992,"Atlantic Tomcod",2.77266729033706e-05,2.27751687745558e-11,1722,1.8372898886198e-05,3.70804469205432e-05,"2.YEARLING","2.YEARLING"
"1141",1993,"Atlantic Tomcod",3.96897950833524e-05,9.66037971952192e-11,1707,2.04254978653079e-05,5.89540923013968e-05,"2.YEARLING","2.YEARLING"
"1151",1994,"Atlantic Tomcod",1.75143995912807e-05,1.07462368545428e-11,1706,1.10892347295505e-05,2.39395644530108e-05,"2.YEARLING","2.YEARLING"
"1161",1995,"Atlantic Tomcod",1.22564353602886e-05,7.34074109872297e-12,1720,6.94605015723085e-06,1.75668205633462e-05,"2.YEARLING","2.YEARLING"
"1171",1996,"Atlantic Tomcod",2.87527979419751e-06,1.53584740729312e-12,1720,4.46265302709811e-07,5.30429428568521e-06,"2.YEARLING","2.YEARLING"
"1181",1997,"Atlantic Tomcod",6.06550635451485e-05,2.50332517335519e-10,2040,2.96441396860286e-05,9.16659874042684e-05,"2.YEARLING","2.YEARLING"
"1191",1998,"Atlantic Tomcod",2.72639877100254e-06,5.92776055356952e-13,2151,1.21735652697514e-06,4.23544101502995e-06,"2.YEARLING","2.YEARLING"
"1201",1999,"Atlantic Tomcod",2.01507072773226e-06,5.43378326841032e-13,2099,5.70272409491089e-07,3.45986904597343e-06,"2.YEARLING","2.YEARLING"
"1211",2000,"Atlantic Tomcod",9.81551121285708e-06,3.81631859600734e-12,2143,5.98657278054692e-06,1.36444496451672e-05,"2.YEARLING","2.YEARLING"
"1221",2001,"Atlantic Tomcod",1.85175839239861e-05,1.27100470223005e-11,2098,1.15299579579752e-05,2.5505209889997e-05,"2.YEARLING","2.YEARLING"
"1231",2002,"Atlantic Tomcod",2.21631726581901e-07,4.91206222276745e-14,2142,-2.12766457518625e-07,6.56029910682427e-07,"2.YEARLING","2.YEARLING"
"1241",2003,"Atlantic Tomcod",3.74991129531516e-06,9.55657934165864e-13,2144,1.83385922924504e-06,5.66596336138528e-06,"2.YEARLING","2.YEARLING"
"1251",2004,"Atlantic Tomcod",8.60529089813327e-06,1.92578820975668e-12,2139,5.88534457759655e-06,1.132523721867e-05,"2.YEARLING","2.YEARLING"
"1261",2005,"Atlantic Tomcod",1.49742152053721e-05,1.15363136561165e-11,2142,8.31704594649513e-06,2.16313844642492e-05,"2.YEARLING","2.YEARLING"
"1271",2006,"Atlantic Tomcod",6.84625500947745e-06,2.36017793741743e-12,2143,3.83513236760734e-06,9.85737765134755e-06,"2.YEARLING","2.YEARLING"
"1281",2007,"Atlantic Tomcod",8.83690761558537e-07,1.85495514684968e-13,2140,3.95346331001979e-08,1.72784689001688e-06,"2.YEARLING","2.YEARLING"
"1291",2008,"Atlantic Tomcod",5.0531843987147e-06,3.28070621475563e-12,2142,1.50309130210368e-06,8.60327749532572e-06,"2.YEARLING","2.YEARLING"
"1301",2009,"Atlantic Tomcod",1.83129661900591e-05,8.64390564295972e-11,2140,9.0335227985061e-08,3.65355971521332e-05,"2.YEARLING","2.YEARLING"
"1311",2010,"Atlantic Tomcod",3.24360248778211e-06,8.51907211671193e-13,2135,1.43454562180027e-06,5.05265935376396e-06,"2.YEARLING","2.YEARLING"
"1321",2011,"Atlantic Tomcod",1.09226030650644e-05,7.34436312431947e-12,2094,5.61090791394869e-06,1.623429821618e-05,"2.YEARLING","2.YEARLING"
"1331",2012,"Atlantic Tomcod",1.22195220799568e-06,4.65681601672758e-13,2143,-1.15568797815472e-07,2.55947321380682e-06,"2.YEARLING","2.YEARLING"
"1341",2013,"Atlantic Tomcod",3.47646256275599e-06,1.31646013548857e-12,2136,1.2276154677998e-06,5.72530965771217e-06,"2.YEARLING","2.YEARLING"
"1351",2014,"Atlantic Tomcod",5.57707809636418e-06,5.84053924451585e-12,2132,8.4030540161387e-07,1.03138507911145e-05,"2.YEARLING","2.YEARLING"
"1361",2015,"Atlantic Tomcod",2.54469182476935e-05,2.92915688474788e-10,2134,-8.09805021025479e-06,5.89918867056418e-05,"2.YEARLING","2.YEARLING"
"1371",2016,"Atlantic Tomcod",0,0,2132,0,0,"2.YEARLING","2.YEARLING"
"1381",2017,"Atlantic Tomcod",3.35081759296457e-06,8.87655479574036e-13,2135,1.50419438008881e-06,5.19744080584034e-06,"2.YEARLING","2.YEARLING"
"1391",2018,"Atlantic Tomcod",9.89039165381496e-07,3.3878159398008e-13,2137,-1.51777810050529e-07,2.12985614081352e-06,"2.YEARLING","2.YEARLING"
"1401",2023,"Atlantic Tomcod",1.42581366838118e-06,7.77324573557765e-13,1793,-3.0224017388749e-07,3.15386751064985e-06,"2.YEARLING","2.YEARLING"
"1411",2024,"Atlantic Tomcod",2.37011781182166e-05,2.27418183058594e-10,2025,-5.85638761439903e-06,5.32587438508323e-05,"2.YEARLING","2.YEARLING"
"952",1974,"Atlantic Tomcod",0,0,1675,0,0,"3.OLDER","3.OLDER"
"962",1975,"Atlantic Tomcod",0,0,880,0,0,"3.OLDER","3.OLDER"
"972",1976,"Atlantic Tomcod",0,0,866,0,0,"3.OLDER","3.OLDER"
"982",1977,"Atlantic Tomcod",0,0,818,0,0,"3.OLDER","3.OLDER"
"992",1978,"Atlantic Tomcod",0,0,872,0,0,"3.OLDER","3.OLDER"
"1002",1979,"Atlantic Tomcod",0,0,2136,0,0,"3.OLDER","3.OLDER"
"1012",1980,"Atlantic Tomcod",0,0,2023,0,0,"3.OLDER","3.OLDER"
"1022",1981,"Atlantic Tomcod",0,0,1154,0,0,"3.OLDER","3.OLDER"
"1032",1982,"Atlantic Tomcod",2.75954589251973e-06,4.16257797808351e-12,1000,-1.23932389288284e-06,6.7584156779223e-06,"3.OLDER","3.OLDER"
"1042",1983,"Atlantic Tomcod",0,0,1199,0,0,"3.OLDER","3.OLDER"
"1052",1984,"Atlantic Tomcod",1.08417838087819e-05,2.94218542866718e-11,1641,2.10368313765303e-07,2.14731993037984e-05,"3.OLDER","3.OLDER"
"1062",1985,"Atlantic Tomcod",2.9954776649653e-06,9.1774388272804e-13,1889,1.11781824433331e-06,4.87313708559728e-06,"3.OLDER","3.OLDER"
"1072",1986,"Atlantic Tomcod",4.01797543588949e-06,1.97836976020867e-12,2222,1.26114659266805e-06,6.77480427911092e-06,"3.OLDER","3.OLDER"
"1082",1987,"Atlantic Tomcod",1.01540179237647e-06,1.58202027507296e-13,2065,2.35819270207051e-07,1.79498431454588e-06,"3.OLDER","3.OLDER"
"1092",1988,"Atlantic Tomcod",3.18398142413377e-06,3.07169895927182e-12,1733,-2.51166130475578e-07,6.61912897874313e-06,"3.OLDER","3.OLDER"
"1102",1989,"Atlantic Tomcod",4.82059191329919e-06,3.90686454205833e-12,1725,9.46497073885568e-07,8.69468675271282e-06,"3.OLDER","3.OLDER"
"1112",1990,"Atlantic Tomcod",1.93079682767369e-05,4.47256149369112e-11,1725,6.20003471184427e-06,3.24159018416295e-05,"3.OLDER","3.OLDER"
"1122",1991,"Atlantic Tomcod",7.33799720094997e-07,3.41768441774668e-13,1716,-4.12035192063628e-07,1.87963463225362e-06,"3.OLDER","3.OLDER"
"1132",1992,"Atlantic Tomcod",8.93847583035453e-06,5.25068536359415e-12,1722,4.44725852401282e-06,1.34296931366962e-05,"3.OLDER","3.OLDER"
"1142",1993,"Atlantic Tomcod",1.67001055885929e-06,6.50116876471007e-13,1707,8.9665978506311e-08,3.25035513921226e-06,"3.OLDER","3.OLDER"
"1152",1994,"Atlantic Tomcod",1.27090585805995e-06,2.85325472817398e-13,1706,2.23954886726855e-07,2.31785682939305e-06,"3.OLDER","3.OLDER"
"1162",1995,"Atlantic Tomcod",4.88181317563755e-06,7.02686284130977e-12,1720,-3.13800001955216e-07,1.00774263532303e-05,"3.OLDER","3.OLDER"
"1172",1996,"Atlantic Tomcod",2.19350643802632e-06,6.99733574655127e-13,1720,5.53964886129832e-07,3.8330479899228e-06,"3.OLDER","3.OLDER"
"1182",1997,"Atlantic Tomcod",7.41912984085783e-06,4.87865737488633e-12,2040,3.08994398536914e-06,1.17483156963465e-05,"3.OLDER","3.OLDER"
"1192",1998,"Atlantic Tomcod",1.11722004989055e-06,6.48317343493462e-13,2151,-4.60935806406442e-07,2.69537590618754e-06,"3.OLDER","3.OLDER"
"1202",1999,"Atlantic Tomcod",5.79611721463195e-07,1.23881469448714e-13,2099,-1.10245548581977e-07,1.26946899150837e-06,"3.OLDER","3.OLDER"
"1212",2000,"Atlantic Tomcod",4.86087645281659e-07,1.5573720569048e-13,2143,-2.87398003829266e-07,1.25957329439258e-06,"3.OLDER","3.OLDER"
"1222",2001,"Atlantic Tomcod",1.47126147434184e-06,1.20984445107918e-12,2098,-6.84599941256526e-07,3.6271228899402e-06,"3.OLDER","3.OLDER"
"1232",2002,"Atlantic Tomcod",1.1081586329095e-07,1.22801555569186e-14,2142,-1.06383228759312e-07,3.28014955341213e-07,"3.OLDER","3.OLDER"
"1242",2003,"Atlantic Tomcod",9.24192521825768e-07,8.54131817398673e-13,2144,-8.87224820952738e-07,2.73560986460427e-06,"3.OLDER","3.OLDER"
"1252",2004,"Atlantic Tomcod",8.56822260105878e-07,1.6120596790998e-13,2139,6.98731853094354e-08,1.64377133490232e-06,"3.OLDER","3.OLDER"
"1262",2005,"Atlantic Tomcod",3.45168724563397e-06,1.1570998895855e-12,2142,1.34334312385696e-06,5.56003136741097e-06,"3.OLDER","3.OLDER"
"1272",2006,"Atlantic Tomcod",0,0,2143,0,0,"3.OLDER","3.OLDER"
"1282",2007,"Atlantic Tomcod",4.77323845067543e-07,1.15720165592908e-13,2140,-1.89422424619595e-07,1.14407011475468e-06,"3.OLDER","3.OLDER"
"1292",2008,"Atlantic Tomcod",2.53420267329355e-07,3.32050014809681e-14,2142,-1.03735628169077e-07,6.10576162827788e-07,"3.OLDER","3.OLDER"
"1302",2009,"Atlantic Tomcod",1.41538548451489e-06,6.51559907088971e-13,2140,-1.66712027989634e-07,2.99748299701941e-06,"3.OLDER","3.OLDER"
"1312",2010,"Atlantic Tomcod",3.50658698444542e-07,6.22226357851554e-14,2135,-1.38252824872564e-07,8.39570221761647e-07,"3.OLDER","3.OLDER"
"1322",2011,"Atlantic Tomcod",5.65339576512891e-07,1.07437492621901e-13,2094,-7.71025389000829e-08,1.20778169192586e-06,"3.OLDER","3.OLDER"
"1332",2012,"Atlantic Tomcod",0,0,2143,0,0,"3.OLDER","3.OLDER"
"1342",2013,"Atlantic Tomcod",1.7320383894885e-07,2.99995698266191e-14,2136,-1.66275685390896e-07,5.12683363288595e-07,"3.OLDER","3.OLDER"
"1352",2014,"Atlantic Tomcod",4.95678263563331e-07,2.45696940969159e-13,2132,-4.75851133020798e-07,1.46720766014746e-06,"3.OLDER","3.OLDER"
"1362",2015,"Atlantic Tomcod",0,0,2134,0,0,"3.OLDER","3.OLDER"
"1372",2016,"Atlantic Tomcod",1.93543466652875e-07,3.74590734840124e-14,2132,-1.8580172798676e-07,5.72888661292509e-07,"3.OLDER","3.OLDER"
"1382",2017,"Atlantic Tomcod",1.46761192843715e-07,2.153884772491e-14,2135,-1.40890745129966e-07,4.34413130817395e-07,"3.OLDER","3.OLDER"
"1392",2018,"Atlantic Tomcod",2.13757601883633e-07,4.56923123630419e-14,2137,-2.05207297808288e-07,6.32722501575555e-07,"3.OLDER","3.OLDER"
"1402",2023,"Atlantic Tomcod",1.02154055144048e-06,6.07201561726602e-13,1793,-5.05752976185734e-07,2.54883407906669e-06,"3.OLDER","3.OLDER"
"1412",2024,"Atlantic Tomcod",1.47790172569748e-06,6.25751545251596e-13,2025,-7.25456730357178e-08,3.02834912443067e-06,"3.OLDER","3.OLDER"
