"","YEAR","AI","LCI","UCI","SPECIES","LIFE.STAGE","AIC","DEV.EXP","RMSE","NA.fit"
"36","2009",2.33118375952495e-06,1.34477771180084e-06,4.04112714910739e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"37","2010",1.88150855293463e-06,1.06746462206502e-06,3.31633888523428e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"38","2011",1.08680683715122e-06,5.77354752457534e-07,2.04579436862869e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"39","2012",1.67237285171913e-06,9.21254268742014e-07,3.03589470362648e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"40","2013",7.49292196459581e-07,3.77948081557402e-07,1.4854918521129e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"41","2014",8.13275492668801e-07,4.19425467935923e-07,1.57695962105174e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"42","2015",1.16168285985227e-06,6.23703470486908e-07,2.16369978801147e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"43","2016",4.47742087404348e-07,2.11598699566958e-07,9.47420646929665e-07,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"44","2017",5.89716227996624e-07,2.91956356612301e-07,1.19115484792947e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"45","2018",1.90494666819565e-06,1.08184957371658e-06,3.3542757670119e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"46","2023",3.06028799318642e-06,1.0969364218649e-06,8.53774422524775e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"47","2024",1.260655682035e-06,4.33846284788712e-07,3.66317012354067e-06,"Tessellated Darter","YoY",-5162.30672692807,0.483247747552094,0.000686117035522116,FALSE
"48","1974",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,TRUE
"49","1975",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,TRUE
"50","1976",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,TRUE
"51","1977",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,TRUE
"52","1978",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,TRUE
"53","1979",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,TRUE
"54","1980",0.000260438770186049,0.000105347438923269,0.000643853839346065,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"55","1981",0.000177505881393161,6.43536521617296e-05,0.00048961227328603,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"56","1982",2.99426214471759e-05,6.31424669224386e-06,0.000141990109482129,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"57","1983",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,TRUE
"58","1984",0.00014636475086152,4.57428066298703e-05,0.000468328068893911,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"59","1985",3.50369286012618e-06,1.39978157179521e-06,8.76984231358003e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"60","1986",2.17717734264293e-05,9.90797791154525e-06,4.78412570519999e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"61","1987",1.70909817696918e-05,7.85266182102774e-06,3.71977890439333e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"62","1988",1.42103933360146e-05,6.44790318226037e-06,3.13179762561911e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"63","1989",1.41743514526617e-05,6.33687935270003e-06,3.17052334313367e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"64","1990",2.57871316500937e-06,8.44653093169233e-07,7.87277243304942e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"65","1991",1.41084666325309e-05,6.28948660770828e-06,3.16478662149131e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"66","1992",1.52149086098999e-05,6.86883497478564e-06,3.3701995295764e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"67","1993",1.16635320006052e-05,5.19832544466514e-06,2.61695771411834e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"68","1994",2.19790651709707e-05,1.01391415915372e-05,4.76449905969344e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"69","1995",1.59736201255026e-05,7.24386738947436e-06,3.52238005191281e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"70","1996",1.07857203908376e-05,4.63092321467766e-06,2.51206420310789e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"71","1997",8.17626806313036e-06,3.47921064170754e-06,1.92145191322351e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"72","1998",4.57856046408013e-06,1.89876607696118e-06,1.10404415676035e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"73","1999",3.42352883498339e-06,1.33670081325422e-06,8.76826704057193e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"74","2000",9.35130171025485e-07,2.47270455505798e-07,3.53648572763537e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"75","2001",1.40926448212059e-06,4.32129867666958e-07,4.5959016702295e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"76","2002",1.16417889462556e-06,3.4307707626451e-07,3.9504606762087e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"77","2003",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,TRUE
"78","2004",5.74364768901773e-06,2.43586794697477e-06,1.35432172407088e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"79","2005",1.58677558660511e-06,4.95681552196223e-07,5.07958537308903e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"80","2006",1.22619963024052e-06,3.60504578412505e-07,4.17072520915822e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"81","2007",1.72812339621667e-06,5.67172241022714e-07,5.26543835637375e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"82","2008",6.79272234484604e-06,2.97562762119799e-06,1.55063343697537e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"83","2009",9.54915723893462e-06,4.31327286809656e-06,2.11408846049051e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"84","2010",4.66445756875313e-06,1.91671851680626e-06,1.13512569633601e-05,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"85","2011",2.70973015417766e-06,9.91405481225934e-07,7.4062910156398e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"86","2012",8.52182111858898e-07,2.10467578180638e-07,3.450480867647e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"87","2013",1.22287228314026e-06,3.45869671675748e-07,4.32364194763692e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"88","2014",2.45820044720376e-07,2.97568156849069e-08,2.03071104872883e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"89","2015",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,TRUE
"90","2016",9.36930606135399e-07,2.63426998064312e-07,3.33238038304234e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"91","2017",4.20521315352334e-07,8.10063281738691e-08,2.18301681673681e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"92","2018",7.85723222790979e-07,1.9850072416948e-07,3.11011954951831e-06,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"93","2023",0.000224635561551441,6.4517812959143e-05,0.000782127186262289,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,FALSE
"94","2024",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Yearling",-2444.4700825186,0.570679055302208,0.000224753472898201,TRUE
"95","1974",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"96","1975",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"97","1976",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"98","1977",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"99","1978",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"100","1979",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"101","1980",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"102","1981",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"103","1982",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"104","1983",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"105","1984",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"106","1985",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"107","1986",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"108","1987",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"109","1988",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"110","1989",7.68543427290507e-07,9.31464198184915e-08,6.3411884298121e-06,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,FALSE
"111","1990",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"112","1991",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"113","1992",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"114","1993",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"115","1994",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"116","1995",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"117","1996",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"118","1997",5.64703795263675e-07,4.80589436838475e-08,6.63540127895855e-06,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,FALSE
"119","1998",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"120","1999",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"121","2000",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"122","2001",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"123","2002",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"124","2003",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"125","2004",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"126","2005",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"127","2006",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"128","2007",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"129","2008",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"130","2009",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"131","2010",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"132","2011",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"133","2012",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"134","2013",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"135","2014",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"136","2015",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"137","2016",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"138","2017",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"139","2018",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"140","2023",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
"141","2024",2.22044604925031e-16,2.22044604925031e-16,Inf,"Tessellated Darter","Older.age",104.51906354567,-0.810642067226313,4.02185395746711e-06,TRUE
